"","aln","pars.site","tot.sites","pars.site.prop","rf.distance","rf.distance.coll","gc.cont"
"1529","uce-4786.nexus","106","321","0.330218068535826","72","72","0.447553662987747"
"1530","uce-4787.nexus","72","329","0.218844984802432","96","96","0.55297700754976"
"1531","uce-4789.nexus","59","322","0.183229813664596","82","82","0.410006048561307"
"1532","uce-4798.nexus","32","323","0.0990712074303406","118","118","0.284882718178682"
"1533","uce-4799.nexus","30","320","0.09375","126","126","0.331542560218416"
"1534","uce-4807.nexus","50","321","0.155763239875389","116","116","0.454161905599016"
"1535","uce-4808.nexus","72","321","0.224299065420561","80","80","0.432147281192602"
"1536","uce-4813.nexus","32","324","0.0987654320987654","118","118","0.365590014155192"
"1537","uce-4819.nexus","27","335","0.0805970149253731","118","118","0.40573294941768"
"1538","uce-4820.nexus","76","328","0.231707317073171","90","90","0.477882181318917"
"1539","uce-4822.nexus","106","351","0.301994301994302","82","82","0.429386837325953"
"1540","uce-4823.nexus","45","320","0.140625","108","108","0.345779151109394"
"1541","uce-4824.nexus","70","320","0.21875","78","78","0.419126480178479"
"1542","uce-4827.nexus","35","320","0.109375","114","114","0.375289277449216"
"1543","uce-4828.nexus","100","349","0.286532951289398","84","84","0.587693631669535"
"1544","uce-4829.nexus","83","348","0.238505747126437","72","72","0.416988752334216"
"1545","uce-4830.nexus","101","385","0.262337662337662","104","104","0.369966590469492"
"1546","uce-4835.nexus","29","323","0.0897832817337461","114","114","0.289514396218307"
"1547","uce-4837.nexus","24","320","0.075","134","134","0.393555910681121"
"1548","uce-4838.nexus","70","390","0.179487179487179","114","114","0.370179724306404"
"1549","uce-4839.nexus","8","320","0.025","136","136","0.384503112255849"
"1550","uce-4840.nexus","33","328","0.100609756097561","124","124","0.567257739040831"
"1551","uce-4841.nexus","39","325","0.12","122","122","0.287699433865157"
"1552","uce-4842.nexus","40","320","0.125","118","118","0.425978251562634"
"1553","uce-4844.nexus","30","342","0.087719298245614","114","114","0.404058169962679"
"1554","uce-4845.nexus","31","320","0.096875","122","122","0.34554256093904"
"1555","uce-4847.nexus","35","320","0.109375","124","124","0.314888860226149"
"1556","uce-485.nexus","32","322","0.0993788819875776","118","118","0.33210858476701"
"1557","uce-4850.nexus","19","329","0.0577507598784195","126","126","0.335743846656502"
"1558","uce-4853.nexus","25","330","0.0757575757575758","124","124","0.394092465753425"
"1559","uce-4855.nexus","20","320","0.0625","128","128","0.357118382730855"
"1560","uce-4856.nexus","28","326","0.0858895705521472","116","116","0.393997473537483"
"1561","uce-4858.nexus","78","336","0.232142857142857","82","82","0.398732199455381"
"1562","uce-486.nexus","26","380","0.068421052631579","110","110","0.315027640384056"
"1563","uce-4863.nexus","5","320","0.015625","136","136","0.3825290748134"
"1564","uce-4865.nexus","87","331","0.262839879154079","66","66","0.397240906559273"
"1565","uce-4866.nexus","90","343","0.262390670553936","88","88","0.391703678151007"
"1566","uce-4867.nexus","52","325","0.16","104","104","0.259349802710585"
"1567","uce-4869.nexus","98","340","0.288235294117647","100","100","0.466850234479198"
"1568","uce-487.nexus","10","328","0.0304878048780488","124","124","0.335547745585462"
"1569","uce-4872.nexus","24","322","0.0745341614906832","116","116","0.380239392509331"
"1570","uce-4882.nexus","51","324","0.157407407407407","74","74","0.4052801030264"
"1571","uce-4883.nexus","34","322","0.105590062111801","108","108","0.36911884981275"
"1572","uce-4887.nexus","40","317","0.126182965299685","106","106","0.431066534088453"
"1573","uce-4888.nexus","38","320","0.11875","88","88","0.355436643835616"
"1574","uce-4891.nexus","20","320","0.0625","126","126","0.325008582217645"
"1575","uce-4895.nexus","39","320","0.121875","118","118","0.422553355949671"
"1576","uce-490.nexus","71","320","0.221875","98","98","0.454339170270155"
"1577","uce-4900.nexus","41","322","0.127329192546584","124","124","0.340595340811044"
"1578","uce-4901.nexus","49","320","0.153125","106","106","0.34483941511942"
"1579","uce-4908.nexus","37","322","0.114906832298137","108","108","0.385858152989072"
"1580","uce-491.nexus","22","332","0.0662650602409639","130","130","0.317097244871685"
"1581","uce-4910.nexus","68","322","0.211180124223602","88","88","0.377157295190784"
"1582","uce-4915.nexus","36","323","0.111455108359133","124","124","0.397112995802279"
"1583","uce-4918.nexus","75","328","0.228658536585366","88","88","0.400078404042164"
"1584","uce-4919.nexus","71","323","0.219814241486068","90","90","0.461515359533207"
"1585","uce-492.nexus","10","380","0.0263157894736842","132","132","0.416104477073488"
"1586","uce-4927.nexus","39","320","0.121875","112","112","0.374887623614025"
"1587","uce-493.nexus","4","320","0.0125","140","140","0.35631047086648"
"1588","uce-4930.nexus","74","325","0.227692307692308","80","80","0.488144507673737"
"1589","uce-4931.nexus","41","321","0.127725856697819","118","118","0.379119464469619"
"1590","uce-4935.nexus","113","358","0.315642458100559","66","66","0.471817277328373"
"1591","uce-494.nexus","6","389","0.0154241645244216","140","140","0.378970901092561"
"1592","uce-4943.nexus","23","323","0.0712074303405573","118","118","0.338869863013699"
"1593","uce-4945.nexus","87","342","0.254385964912281","74","74","0.340404432371836"
"1594","uce-4947.nexus","101","328","0.307926829268293","78","78","0.302594895989706"
"1595","uce-4954.nexus","93","321","0.289719626168224","70","70","0.416329196603527"
"1596","uce-4956.nexus","38","319","0.119122257053292","96","96","0.35907917383821"
"1597","uce-496.nexus","54","500","0.108","108","108","0.402163765171069"
"1598","uce-4963.nexus","38","320","0.11875","118","118","0.36724905789654"
"1599","uce-4964.nexus","39","321","0.121495327102804","112","112","0.445889675896115"
"1600","uce-4967.nexus","142","360","0.394444444444444","72","72","0.430593287179038"
"1601","uce-497.nexus","13","576","0.0225694444444444","128","128","0.319658245562348"
"1602","uce-4970.nexus","28","337","0.0830860534124629","132","132","0.330229890129286"
"1603","uce-4975.nexus","23","324","0.0709876543209877","124","124","0.401605908368758"
"1604","uce-4976.nexus","19","320","0.059375","110","110","0.44116386698663"
"1605","uce-4977.nexus","49","321","0.152647975077882","94","94","0.377804677705244"
"1606","uce-4978.nexus","56","325","0.172307692307692","94","94","0.47910106543588"
"1607","uce-4980.nexus","28","320","0.0875","118","118","0.424110039361564"
"1608","uce-4981.nexus","32","320","0.1","122","122","0.458026763048062"
"1609","uce-4986.nexus","15","320","0.046875","128","128","0.411585627304691"
"1610","uce-4988.nexus","64","321","0.199376947040498","90","90","0.38739819974282"
"1611","uce-499.nexus","13","440","0.0295454545454545","132","132","0.352578493059727"
"1612","uce-4990.nexus","30","325","0.0923076923076923","128","128","0.388516992790937"
"1613","uce-4992.nexus","93","327","0.284403669724771","86","86","0.372802681910001"
"1614","uce-4993.nexus","11","324","0.0339506172839506","136","136","0.449912201807358"
"1615","uce-4995.nexus","39","323","0.120743034055728","110","110","0.318225273770207"
"1616","uce-4998.nexus","17","320","0.053125","118","118","0.368371048540335"
"1617","uce-4999.nexus","110","326","0.337423312883436","62","62","0.450828872388189"
"1618","uce-5003.nexus","10","324","0.0308641975308642","134","134","0.319460600577312"
"1619","uce-5005.nexus","18","320","0.05625","126","126","0.350550784977014"
"1620","uce-5008.nexus","35","335","0.104477611940299","96","96","0.466008583690987"
"1621","uce-5012.nexus","79","320","0.246875","74","74","0.444993341638387"
"1622","uce-5013.nexus","82","346","0.236994219653179","104","104","0.589422287516744"
"1623","uce-5019.nexus","14","321","0.043613707165109","134","134","0.384233289084914"
"1624","uce-502.nexus","26","320","0.08125","130","130","0.386385056978836"
"1625","uce-5021.nexus","23","321","0.0716510903426791","134","134","0.39644152703403"
"1626","uce-5022.nexus","5","320","0.015625","140","140","0.378125"
"1627","uce-5025.nexus","69","343","0.201166180758017","88","88","0.314004892913859"
"1628","uce-5028.nexus","34","330","0.103030303030303","118","118","0.454236530292868"
"1629","uce-5029.nexus","72","322","0.22360248447205","84","84","0.362275578628596"
"1630","uce-5031.nexus","80","320","0.25","84","84","0.356581490229762"
"1631","uce-5032.nexus","79","342","0.230994152046784","94","94","0.338199199069888"
"1632","uce-5034.nexus","26","321","0.0809968847352025","118","118","0.333032917042187"
"1633","uce-5035.nexus","28","320","0.0875","108","108","0.333866159761524"
"1634","uce-5038.nexus","18","322","0.0559006211180124","132","132","0.368178688242383"
"1635","uce-5039.nexus","18","318","0.0566037735849057","116","116","0.315816700435401"
"1636","uce-5040.nexus","52","328","0.158536585365854","98","98","0.326770130260952"
"1637","uce-5041.nexus","44","324","0.135802469135802","106","106","0.302354505296565"
"1638","uce-5044.nexus","83","326","0.254601226993865","78","78","0.430849695618623"
"1639","uce-5050.nexus","103","334","0.308383233532934","84","84","0.591349900424279"
"1640","uce-5052.nexus","24","325","0.0738461538461539","118","118","0.29819070485337"
"1641","uce-5053.nexus","17","320","0.053125","114","114","0.441009654933541"
"1642","uce-5055.nexus","4","320","0.0125","140","140","0.415453767123288"
"1643","uce-5065.nexus","56","320","0.175","90","90","0.448066132693708"
"1644","uce-5068.nexus","86","322","0.267080745341615","78","78","0.468394547191109"
"1645","uce-507.nexus","32","320","0.1","124","124","0.343261195628884"
"1646","uce-5074.nexus","12","320","0.0375","120","120","0.332077571813862"
"1647","uce-5077.nexus","45","323","0.139318885448916","112","112","0.414799464663472"
"1648","uce-5080.nexus","56","320","0.175","114","114","0.38218290119131"
"1649","uce-5083.nexus","10","320","0.03125","130","130","0.418236301369863"
"1650","uce-5084.nexus","62","322","0.192546583850932","84","84","0.347712474297464"
"1651","uce-5085.nexus","48","321","0.149532710280374","108","108","0.441973294405564"
"1652","uce-5086.nexus","27","321","0.0841121495327103","114","114","0.276554404145078"
"1653","uce-5090.nexus","102","339","0.300884955752212","66","66","0.407828009189025"
"1654","uce-5093.nexus","12","320","0.0375","130","130","0.338499079583886"
"1655","uce-510.nexus","30","320","0.09375","110","110","0.391656662665066"
"1656","uce-5100.nexus","69","322","0.214285714285714","78","78","0.38515625"
"1657","uce-5101.nexus","24","320","0.075","124","124","0.326930598409456"
"1658","uce-5102.nexus","22","321","0.0685358255451713","126","126","0.381635273972603"
"1659","uce-5103.nexus","76","325","0.233846153846154","76","76","0.403714984342156"
"1660","uce-5107.nexus","21","330","0.0636363636363636","120","120","0.366438503594645"
"1661","uce-5109.nexus","73","386","0.189119170984456","98","98","0.306779213927724"
"1662","uce-511.nexus","6","320","0.01875","130","130","0.478409336503134"
"1663","uce-5110.nexus","77","320","0.240625","96","96","0.427593082224438"
"1664","uce-5111.nexus","153","345","0.443478260869565","90","90","0.630106961248466"
"1665","uce-5114.nexus","66","321","0.205607476635514","86","86","0.354270810693328"
"1666","uce-5116.nexus","61","321","0.190031152647975","84","84","0.428412208504801"
"1667","uce-5118.nexus","76","321","0.236760124610592","82","82","0.39004505470929"
"1668","uce-512.nexus","37","318","0.116352201257862","104","104","0.359748154580981"
"1669","uce-5125.nexus","9","320","0.028125","130","130","0.37214983713355"
"1670","uce-513.nexus","68","344","0.197674418604651","100","100","0.45861211185452"
"1671","uce-5130.nexus","106","329","0.322188449848024","82","82","0.401138289090672"
"1672","uce-5133.nexus","18","320","0.05625","130","130","0.426797945205479"
"1673","uce-5135.nexus","97","348","0.278735632183908","74","74","0.356903514047599"
"1674","uce-5136.nexus","31","320","0.096875","114","114","0.458521151178918"
"1675","uce-5140.nexus","45","320","0.140625","112","112","0.374495144796769"
"1676","uce-5142.nexus","28","320","0.0875","116","116","0.375182481751825"
"1677","uce-5146.nexus","10","320","0.03125","134","134","0.364029399048854"
"1678","uce-5153.nexus","33","320","0.103125","124","124","0.304530994755395"
"1679","uce-5155.nexus","15","320","0.046875","126","126","0.454965753424658"
"1680","uce-5156.nexus","25","322","0.077639751552795","126","126","0.301230123012301"
"1681","uce-5157.nexus","33","322","0.102484472049689","118","118","0.31414466623739"
"1682","uce-5158.nexus","15","321","0.0467289719626168","124","124","0.477862071921478"
"1683","uce-516.nexus","21","320","0.065625","130","130","0.36763301796719"
"1684","uce-5162.nexus","51","329","0.155015197568389","92","92","0.329868593400093"
"1685","uce-5164.nexus","12","320","0.0375","132","132","0.352824749365346"
"1686","uce-5165.nexus","20","320","0.0625","138","138","0.379323630136986"
"1687","uce-517.nexus","48","320","0.15","100","100","0.487603305785124"
"1688","uce-5173.nexus","21","319","0.0658307210031348","128","128","0.329023300212609"
"1689","uce-5175.nexus","20","320","0.0625","132","132","0.309556667241677"
"1690","uce-5176.nexus","76","321","0.236760124610592","88","88","0.449613080925108"
"1691","uce-5182.nexus","113","331","0.341389728096677","72","72","0.552637281671217"
"1692","uce-5185.nexus","32","323","0.0990712074303406","116","116","0.414601731972906"
"1693","uce-5186.nexus","76","329","0.231003039513678","108","108","0.382212263541173"
"1694","uce-5187.nexus","16","320","0.05","128","128","0.365157691482514"
"1695","uce-519.nexus","24","329","0.0729483282674772","128","128","0.314277149708804"
"1696","uce-5190.nexus","53","326","0.162576687116564","92","92","0.46678389158125"
"1697","uce-5193.nexus","53","321","0.165109034267913","102","102","0.533887057413195"
"1698","uce-52.nexus","34","320","0.10625","108","108","0.442001288383079"
"1699","uce-520.nexus","24","338","0.0710059171597633","118","118","0.397959183673469"
"1700","uce-5200.nexus","39","321","0.121495327102804","96","96","0.383574325515782"
"1701","uce-5202.nexus","143","359","0.398328690807799","60","60","0.365275920093196"
"1702","uce-5205.nexus","95","323","0.294117647058824","82","82","0.476776073356757"
"1703","uce-5210.nexus","24","320","0.075","124","124","0.448392482554904"
"1704","uce-5211.nexus","37","321","0.115264797507788","104","104","0.396523534979778"
"1705","uce-5214.nexus","61","328","0.185975609756098","84","84","0.332467532467532"
"1706","uce-5215.nexus","8","320","0.025","136","136","0.427996575342466"
"1707","uce-522.nexus","29","501","0.0578842315369262","132","132","0.346518854455362"
"1708","uce-5221.nexus","70","324","0.216049382716049","82","82","0.387265628351997"
"1709","uce-5223.nexus","61","330","0.184848484848485","108","108","0.355178617322025"
"1710","uce-5224.nexus","13","320","0.040625","134","134","0.424229452054795"
"1711","uce-5226.nexus","37","323","0.114551083591331","114","114","0.325642123287671"
"1712","uce-5227.nexus","66","321","0.205607476635514","102","102","0.348963965912532"
"1713","uce-5228.nexus","51","328","0.155487804878049","102","102","0.406361181362253"
"1714","uce-5231.nexus","51","327","0.155963302752294","98","98","0.494238323876037"
"1715","uce-5234.nexus","85","324","0.262345679012346","68","68","0.321697909933204"
"1716","uce-5240.nexus","28","320","0.0875","124","124","0.289691561923555"
"1717","uce-5244.nexus","78","321","0.242990654205607","80","80","0.462543367456204"
"1718","uce-5246.nexus","45","320","0.140625","114","114","0.411749593217436"
"1719","uce-5250.nexus","7","320","0.021875","132","132","0.361349219955426"
"1720","uce-5251.nexus","15","320","0.046875","130","130","0.487994105409154"
"1721","uce-5258.nexus","14","320","0.04375","136","136","0.33450447748404"
"1722","uce-5259.nexus","61","341","0.178885630498534","116","116","0.453202406227884"
"1723","uce-526.nexus","33","380","0.0868421052631579","124","124","0.347072945521699"
"1724","uce-5260.nexus","19","321","0.059190031152648","132","132","0.427920178909341"
"1725","uce-5261.nexus","28","321","0.0872274143302181","118","118","0.35104331805133"
"1726","uce-5265.nexus","59","325","0.181538461538462","82","82","0.548267058976245"
"1727","uce-5267.nexus","49","320","0.153125","106","106","0.325367329299914"
"1728","uce-527.nexus","12","326","0.0368098159509202","138","138","0.362710401381096"
"1729","uce-5272.nexus","29","321","0.0903426791277259","126","126","0.333492387107969"
"1730","uce-5277.nexus","64","326","0.196319018404908","92","92","0.358241569904452"
"1731","uce-5284.nexus","85","325","0.261538461538462","66","66","0.431150853359701"
"1732","uce-5286.nexus","41","327","0.125382262996942","112","112","0.404613867329874"
"1733","uce-5287.nexus","91","328","0.277439024390244","56","56","0.375343170899108"
"1734","uce-5289.nexus","73","322","0.226708074534162","70","70","0.408983349825754"
"1735","uce-5290.nexus","35","320","0.109375","112","112","0.43638698630137"
"1736","uce-5291.nexus","29","321","0.0903426791277259","116","116","0.361972917380871"
"1737","uce-5292.nexus","26","321","0.0809968847352025","110","110","0.472646009712493"
"1738","uce-5293.nexus","17","320","0.053125","138","138","0.3487283645355"
"1739","uce-5297.nexus","39","332","0.117469879518072","112","112","0.391354639705252"
"1740","uce-53.nexus","17","320","0.053125","136","136","0.315582191780822"
"1741","uce-5300.nexus","102","329","0.310030395136778","68","68","0.421373652334522"
"1742","uce-5301.nexus","18","328","0.0548780487804878","134","134","0.402483343428225"
"1743","uce-5305.nexus","33","328","0.100609756097561","106","106","0.327206198880758"
"1744","uce-5311.nexus","44","320","0.1375","110","110","0.315486668670302"
"1745","uce-5314.nexus","80","322","0.248447204968944","90","90","0.377255002785277"
"1746","uce-5315.nexus","37","321","0.115264797507788","110","110","0.411656389174375"
"1747","uce-5316.nexus","78","328","0.23780487804878","98","98","0.334055084011779"
"1748","uce-532.nexus","13","380","0.0342105263157895","126","126","0.301190864009845"
"1749","uce-5321.nexus","27","320","0.084375","112","112","0.385445667537585"
"1750","uce-5327.nexus","23","321","0.0716510903426791","126","126","0.359704777936035"
"1751","uce-533.nexus","19","320","0.059375","138","138","0.45283988691853"
"1752","uce-5331.nexus","44","320","0.1375","94","94","0.495019749270136"
"1753","uce-534.nexus","36","321","0.11214953271028","120","120","0.368042309693081"
"1754","uce-5340.nexus","12","320","0.0375","128","128","0.313866401142907"
"1755","uce-5344.nexus","43","320","0.134375","116","116","0.385001501565919"
"1756","uce-5345.nexus","68","321","0.21183800623053","86","86","0.35725609494837"
"1757","uce-5349.nexus","71","326","0.217791411042945","76","76","0.410838410709689"
"1758","uce-535.nexus","29","328","0.0884146341463415","110","110","0.420669266035391"
"1759","uce-5357.nexus","5","332","0.0150602409638554","134","134","0.407158642804524"
"1760","uce-5371.nexus","141","331","0.425981873111782","60","60","0.390616854908775"
"1761","uce-5377.nexus","29","323","0.0897832817337461","116","116","0.41758193480362"
"1762","uce-5379.nexus","18","322","0.0559006211180124","112","112","0.393745435800507"
"1763","uce-538.nexus","52","323","0.160990712074303","92","92","0.388659749055703"
"1764","uce-5381.nexus","88","326","0.269938650306748","90","90","0.39344545062527"
"1765","uce-5383.nexus","20","324","0.0617283950617284","136","136","0.421456268849634"
"1766","uce-5385.nexus","16","321","0.0498442367601246","130","130","0.455927051671733"
"1767","uce-539.nexus","19","322","0.0590062111801242","130","130","0.357237715803453"
"1768","uce-5390.nexus","24","320","0.075","122","122","0.30864577381214"
"1769","uce-5391.nexus","47","320","0.146875","110","110","0.388655821917808"
"1770","uce-5392.nexus","7","320","0.021875","138","138","0.362628424657534"
"1771","uce-5393.nexus","23","320","0.071875","128","128","0.365688584279289"
"1772","uce-5394.nexus","69","341","0.202346041055718","98","98","0.476758659169921"
"1773","uce-54.nexus","46","320","0.14375","100","100","0.458433219178082"
"1774","uce-540.nexus","31","321","0.0965732087227414","112","112","0.459576660512644"
"1775","uce-5400.nexus","40","337","0.118694362017804","118","118","0.315387653020929"
"1776","uce-5401.nexus","32","320","0.1","108","108","0.426791677369638"
"1777","uce-5402.nexus","52","326","0.159509202453988","102","102","0.372990353697749"
"1778","uce-5404.nexus","48","320","0.15","112","112","0.472564734895191"
"1779","uce-5405.nexus","62","345","0.179710144927536","82","82","0.401948107921731"
"1780","uce-5407.nexus","26","320","0.08125","124","124","0.330850244027742"
"1781","uce-541.nexus","42","320","0.13125","110","110","0.419824448726183"
"1782","uce-5410.nexus","16","320","0.05","120","120","0.416695234830305"
"1783","uce-5411.nexus","33","321","0.102803738317757","118","118","0.361017969220187"
"1784","uce-5416.nexus","21","320","0.065625","124","124","0.399939903846154"
"1785","uce-5418.nexus","148","348","0.425287356321839","54","54","0.382602269269226"
"1786","uce-5419.nexus","78","330","0.236363636363636","76","76","0.378797617517247"
"1787","uce-5425.nexus","19","320","0.059375","126","126","0.400448312236287"
"1788","uce-5426.nexus","48","329","0.145896656534954","102","102","0.339611257165022"
"1789","uce-5427.nexus","48","356","0.134831460674157","122","122","0.417229657042041"
"1790","uce-5429.nexus","22","328","0.0670731707317073","124","124","0.374256913931248"
"1791","uce-5433.nexus","22","324","0.0679012345679012","110","110","0.346850511711557"
"1792","uce-5438.nexus","105","321","0.327102803738318","60","60","0.445265827137147"
"1793","uce-544.nexus","48","321","0.149532710280374","96","96","0.312319931197592"
"1794","uce-5440.nexus","20","320","0.0625","132","132","0.278808004140072"
"1795","uce-5441.nexus","77","331","0.232628398791541","92","92","0.542151660390277"
"1796","uce-5442.nexus","65","323","0.201238390092879","84","84","0.310274448497481"
"1797","uce-5443.nexus","12","320","0.0375","138","138","0.415481153565135"
"1798","uce-5445.nexus","35","321","0.109034267912773","104","104","0.381801004852493"
"1799","uce-5446.nexus","61","326","0.187116564417178","64","64","0.362472160356347"
"1800","uce-5447.nexus","90","331","0.27190332326284","88","88","0.420019032788303"
"1801","uce-545.nexus","54","329","0.164133738601824","106","106","0.326198151730067"
"1802","uce-5453.nexus","89","320","0.278125","72","72","0.36635449780909"
"1803","uce-5456.nexus","19","320","0.059375","114","114","0.421547392133079"
"1804","uce-5457.nexus","44","322","0.136645962732919","104","104","0.416080918909652"
"1805","uce-5459.nexus","16","320","0.05","128","128","0.34239060558008"
"1806","uce-546.nexus","25","322","0.077639751552795","128","128","0.356051804999785"
"1807","uce-5463.nexus","38","322","0.118012422360248","116","116","0.393864977812244"
"1808","uce-5464.nexus","16","320","0.05","130","130","0.417641764176418"
"1809","uce-5469.nexus","138","330","0.418181818181818","54","54","0.400543314216722"
"1810","uce-547.nexus","13","321","0.0404984423676012","134","134","0.335123662667302"
"1811","uce-5475.nexus","84","321","0.261682242990654","76","76","0.360807836706512"
"1812","uce-5476.nexus","35","323","0.108359133126935","106","106","0.425167697534628"
"1813","uce-5477.nexus","79","330","0.239393939393939","84","84","0.470165317719993"
"1814","uce-5479.nexus","110","350","0.314285714285714","90","90","0.397521653374496"
"1815","uce-5481.nexus","18","320","0.05625","132","132","0.276701525801474"
"1816","uce-5490.nexus","51","326","0.156441717791411","108","108","0.432303936265901"
"1817","uce-5496.nexus","81","324","0.25","98","98","0.532459694801276"
"1818","uce-5497.nexus","28","320","0.0875","112","112","0.391360191805454"
"1819","uce-5498.nexus","30","322","0.093167701863354","110","110","0.493289885520731"
"1820","uce-55.nexus","23","380","0.0605263157894737","118","118","0.378123985718922"
"1821","uce-550.nexus","40","320","0.125","106","106","0.351345551311215"
"1822","uce-5505.nexus","18","325","0.0553846153846154","124","124","0.357922678426168"
"1823","uce-5512.nexus","66","343","0.192419825072886","94","94","0.415291647023529"
"1824","uce-5518.nexus","30","324","0.0925925925925926","106","106","0.317842575718129"
"1825","uce-5521.nexus","22","320","0.06875","122","122","0.422050952686791"
"1826","uce-5522.nexus","69","351","0.196581196581197","82","82","0.468295819935691"
"1827","uce-5528.nexus","44","322","0.136645962732919","104","104","0.377792068595927"
"1828","uce-553.nexus","29","442","0.0656108597285068","126","126","0.415552855407047"
"1829","uce-5531.nexus","60","322","0.186335403726708","78","78","0.380156411137848"
"1830","uce-5532.nexus","12","321","0.0373831775700935","134","134","0.425302826379542"
"1831","uce-5534.nexus","9","320","0.028125","136","136","0.327368466115844"
"1832","uce-5538.nexus","53","321","0.165109034267913","98","98","0.511628903071058"
"1833","uce-5539.nexus","76","337","0.225519287833828","86","86","0.400565504241282"
"1834","uce-554.nexus","15","320","0.046875","130","130","0.399192147324531"
"1835","uce-5541.nexus","38","337","0.112759643916914","96","96","0.306158560269302"
"1836","uce-5543.nexus","24","320","0.075","120","120","0.335276218231689"
"1837","uce-5551.nexus","23","321","0.0716510903426791","122","122","0.339968187094278"
"1838","uce-5555.nexus","78","322","0.242236024844721","96","96","0.354170241977004"
"1839","uce-5559.nexus","49","323","0.151702786377709","100","100","0.396737951676571"
"1840","uce-5560.nexus","38","326","0.116564417177914","108","108","0.387044046799725"
"1841","uce-5562.nexus","13","328","0.0396341463414634","132","132","0.416795466254508"
"1842","uce-5568.nexus","47","322","0.145962732919255","84","84","0.640070464896451"
"1843","uce-557.nexus","22","321","0.0685358255451713","114","114","0.341318135070278"
"1844","uce-5570.nexus","65","327","0.198776758409786","96","96","0.490236559139785"
"1845","uce-5577.nexus","53","343","0.154518950437318","102","102","0.303087037923978"
"1846","uce-5578.nexus","40","329","0.121580547112462","122","122","0.318961818961819"
"1847","uce-558.nexus","17","500","0.034","120","120","0.327544038033472"
"1848","uce-5581.nexus","72","336","0.214285714285714","110","110","0.394257124211442"
"1849","uce-5584.nexus","11","321","0.0342679127725857","126","126","0.409013022618232"
"1850","uce-5589.nexus","48","323","0.148606811145511","102","102","0.367304455664806"
"1851","uce-5593.nexus","121","351","0.344729344729345","72","72","0.594124468496328"
"1852","uce-5594.nexus","74","320","0.23125","84","84","0.325816685243934"
"1853","uce-5597.nexus","33","325","0.101538461538462","116","116","0.376441339105834"
"1854","uce-5598.nexus","29","320","0.090625","116","116","0.400515353231694"
"1855","uce-5599.nexus","51","323","0.157894736842105","90","90","0.357152251106922"
"1856","uce-5600.nexus","32","320","0.1","118","118","0.363308889746559"
"1857","uce-5606.nexus","26","320","0.08125","102","102","0.381048996330671"
"1858","uce-5609.nexus","100","322","0.31055900621118","80","80","0.376147598870056"
"1859","uce-5611.nexus","35","326","0.107361963190184","116","116","0.35116598079561"
"1860","uce-5615.nexus","57","338","0.168639053254438","98","98","0.457087628865979"
"1861","uce-5619.nexus","42","320","0.13125","116","116","0.39698168372173"
"1862","uce-5620.nexus","61","320","0.190625","110","110","0.555007143784907"
"1863","uce-5623.nexus","60","323","0.185758513931889","84","84","0.339432636270141"
"1864","uce-5625.nexus","37","320","0.115625","102","102","0.386404137871083"
"1865","uce-5627.nexus","97","376","0.257978723404255","72","72","0.608322813737866"
"1866","uce-5629.nexus","4","325","0.0123076923076923","140","140","0.326093399381854"
"1867","uce-5634.nexus","114","357","0.319327731092437","58","58","0.404585766818084"
"1868","uce-5635.nexus","43","320","0.134375","106","106","0.40780065933125"
"1869","uce-5636.nexus","63","322","0.195652173913043","80","80","0.408621502335347"
"1870","uce-5637.nexus","37","320","0.115625","126","126","0.27743730169079"
"1871","uce-5638.nexus","48","320","0.15","100","100","0.410038973831856"
"1872","uce-564.nexus","37","690","0.0536231884057971","104","104","0.419845173776308"
"1873","uce-5640.nexus","83","321","0.258566978193146","82","82","0.531233888984362"
"1874","uce-5642.nexus","92","347","0.265129682997118","110","110","0.3659961064244"
"1875","uce-5645.nexus","67","321","0.208722741433022","80","80","0.338776734816339"
"1876","uce-5647.nexus","93","323","0.287925696594427","86","86","0.43007174345233"
"1877","uce-5649.nexus","26","320","0.08125","118","118","0.504681326232606"
"1878","uce-5653.nexus","23","321","0.0716510903426791","116","116","0.434933860161484"
"1879","uce-5657.nexus","40","320","0.125","112","112","0.416182233130948"
"1880","uce-5659.nexus","11","319","0.0344827586206897","130","130","0.425226946966077"
"1881","uce-5661.nexus","27","320","0.084375","110","110","0.401705007925288"
"1882","uce-5672.nexus","83","324","0.256172839506173","82","82","0.349901448281772"
"1883","uce-5676.nexus","54","321","0.168224299065421","82","82","0.501220086476305"
"1884","uce-5677.nexus","53","338","0.156804733727811","100","100","0.43339755940912"
"1885","uce-5679.nexus","16","325","0.0492307692307692","118","118","0.38842123346504"
"1886","uce-568.nexus","22","320","0.06875","128","128","0.34392710785596"
"1887","uce-5683.nexus","76","352","0.215909090909091","112","112","0.323855068717418"
"1888","uce-5684.nexus","24","320","0.075","132","132","0.395213426381813"
"1889","uce-5689.nexus","33","320","0.103125","116","116","0.506185611448769"
"1890","uce-5690.nexus","52","326","0.159509202453988","94","94","0.39164133087826"
"1891","uce-5693.nexus","63","321","0.196261682242991","98","98","0.396081625653777"
"1892","uce-5694.nexus","69","325","0.212307692307692","94","94","0.374154320459022"
"1893","uce-5696.nexus","41","327","0.125382262996942","104","104","0.325080218541323"
"1894","uce-5699.nexus","76","321","0.236760124610592","92","92","0.373093401885176"
"1895","uce-570.nexus","26","320","0.08125","130","130","0.356179630977354"
