"","aln","pars.site","tot.sites","pars.site.prop","rf.distance"
"1035","uce-3601.nexus",108,745,0.14496644295302,72
"1036","uce-3602.nexus",144,745,0.193288590604027,68
"1037","uce-3603.nexus",247,745,0.331543624161074,56
"1038","uce-3606.nexus",175,726,0.241046831955923,56
"1039","uce-3607.nexus",189,775,0.243870967741935,46
"1040","uce-3609.nexus",177,748,0.236631016042781,68
"1041","uce-3610.nexus",417,779,0.535301668806162,52
"1042","uce-3613.nexus",293,771,0.380025940337224,44
"1043","uce-3614.nexus",138,733,0.188267394270123,54
"1044","uce-362.nexus",149,746,0.199731903485255,60
"1045","uce-3622.nexus",195,790,0.246835443037975,62
"1046","uce-3623.nexus",431,888,0.48536036036036,46
"1047","uce-3628.nexus",256,791,0.323640960809102,60
"1048","uce-3629.nexus",254,757,0.33553500660502,36
"1049","uce-3631.nexus",335,806,0.415632754342432,56
"1050","uce-3637.nexus",271,764,0.354712041884817,36
"1051","uce-3638.nexus",198,732,0.270491803278689,44
"1052","uce-3640.nexus",222,800,0.2775,78
"1053","uce-3648.nexus",209,815,0.256441717791411,56
"1054","uce-3650.nexus",274,873,0.313860252004582,72
"1055","uce-3651.nexus",205,774,0.264857881136951,66
"1056","uce-3656.nexus",283,744,0.380376344086022,32
"1057","uce-3657.nexus",392,844,0.464454976303318,30
"1058","uce-3659.nexus",270,743,0.363391655450875,46
"1059","uce-3668.nexus",40,720,0.0555555555555556,114
"1060","uce-367.nexus",159,732,0.217213114754098,56
"1061","uce-3670.nexus",234,729,0.320987654320988,42
"1062","uce-3671.nexus",148,759,0.194993412384717,66
"1063","uce-3675.nexus",275,811,0.339087546239211,60
"1064","uce-3678.nexus",141,766,0.184073107049608,64
"1065","uce-3680.nexus",314,805,0.390062111801242,40
"1066","uce-3681.nexus",227,768,0.295572916666667,68
"1067","uce-3683.nexus",291,761,0.382391590013141,48
"1068","uce-3686.nexus",243,754,0.322281167108753,60
"1069","uce-3687.nexus",216,730,0.295890410958904,34
"1070","uce-3689.nexus",81,733,0.110504774897681,94
"1071","uce-3694.nexus",130,730,0.178082191780822,66
"1072","uce-3695.nexus",345,764,0.451570680628272,40
"1073","uce-3696.nexus",195,746,0.261394101876676,46
"1074","uce-3697.nexus",233,784,0.29719387755102,54
"1075","uce-3698.nexus",171,855,0.2,66
"1076","uce-370.nexus",102,742,0.137466307277628,74
"1077","uce-3701.nexus",214,765,0.279738562091503,54
"1078","uce-3702.nexus",213,768,0.27734375,44
"1079","uce-3703.nexus",285,737,0.386702849389417,40
"1080","uce-3707.nexus",48,729,0.065843621399177,110
"1081","uce-3709.nexus",177,799,0.221526908635795,64
"1082","uce-371.nexus",192,746,0.257372654155496,60
"1083","uce-3715.nexus",261,756,0.345238095238095,64
"1084","uce-3716.nexus",230,753,0.305444887118194,48
"1085","uce-3718.nexus",361,747,0.48326639892905,50
"1086","uce-372.nexus",182,777,0.234234234234234,64
"1087","uce-3720.nexus",313,804,0.389303482587065,44
"1088","uce-3722.nexus",140,737,0.189959294436906,70
"1089","uce-3723.nexus",189,735,0.257142857142857,52
"1090","uce-3724.nexus",286,781,0.366197183098592,80
"1091","uce-373.nexus",131,727,0.18019257221458,66
"1092","uce-3731.nexus",88,746,0.117962466487936,98
"1093","uce-3733.nexus",271,748,0.362299465240642,50
"1094","uce-3736.nexus",327,843,0.387900355871886,36
"1095","uce-374.nexus",144,810,0.177777777777778,70
"1096","uce-3741.nexus",252,762,0.330708661417323,46
"1097","uce-3743.nexus",176,758,0.232189973614776,36
"1098","uce-3745.nexus",372,832,0.447115384615385,40
"1099","uce-3746.nexus",252,757,0.332892998678996,52
"1100","uce-3758.nexus",230,815,0.282208588957055,58
"1101","uce-3759.nexus",233,774,0.301033591731266,48
"1102","uce-3761.nexus",154,729,0.211248285322359,62
"1103","uce-3764.nexus",283,778,0.363753213367609,44
"1104","uce-3774.nexus",369,888,0.415540540540541,36
"1105","uce-3777.nexus",288,749,0.384512683578104,46
"1106","uce-3778.nexus",522,929,0.56189451022605,54
"1107","uce-3783.nexus",216,738,0.292682926829268,44
"1108","uce-3784.nexus",362,768,0.471354166666667,30
"1109","uce-3785.nexus",138,740,0.186486486486486,68
"1110","uce-3786.nexus",216,730,0.295890410958904,48
"1111","uce-3788.nexus",203,763,0.26605504587156,56
"1112","uce-3792.nexus",151,758,0.199208443271768,38
"1113","uce-3795.nexus",144,779,0.184852374839538,92
"1114","uce-3798.nexus",185,721,0.256588072122053,48
"1115","uce-3799.nexus",364,769,0.47334200260078,46
"1116","uce-380.nexus",205,766,0.267624020887728,50
"1117","uce-3804.nexus",78,722,0.10803324099723,80
"1118","uce-3806.nexus",216,754,0.286472148541114,58
"1119","uce-3808.nexus",225,832,0.270432692307692,48
"1120","uce-381.nexus",227,831,0.273164861612515,42
"1121","uce-3811.nexus",252,741,0.340080971659919,42
"1122","uce-3812.nexus",372,758,0.490765171503958,38
"1123","uce-3813.nexus",162,737,0.219810040705563,66
"1124","uce-3815.nexus",286,750,0.381333333333333,50
"1125","uce-3817.nexus",200,750,0.266666666666667,54
"1126","uce-3823.nexus",293,797,0.36762860727729,50
"1127","uce-3830.nexus",166,768,0.216145833333333,66
"1128","uce-3836.nexus",191,747,0.255689424364123,66
"1129","uce-3837.nexus",249,751,0.33155792276964,44
"1130","uce-3842.nexus",143,757,0.1889035667107,88
"1131","uce-3845.nexus",147,750,0.196,66
"1132","uce-3849.nexus",274,751,0.364846870838882,32
"1133","uce-385.nexus",386,834,0.462829736211031,56
"1134","uce-3850.nexus",247,787,0.313850063532402,40
"1135","uce-3851.nexus",382,838,0.455847255369928,34
"1136","uce-3853.nexus",168,745,0.225503355704698,48
"1137","uce-3856.nexus",189,738,0.25609756097561,50
"1138","uce-3857.nexus",120,723,0.16597510373444,68
"1139","uce-3859.nexus",287,806,0.356079404466501,56
"1140","uce-3861.nexus",296,750,0.394666666666667,34
"1141","uce-3862.nexus",138,757,0.182298546895641,58
"1142","uce-3864.nexus",280,814,0.343980343980344,60
"1143","uce-3869.nexus",155,822,0.188564476885645,82
"1144","uce-3870.nexus",186,803,0.231631382316314,46
"1145","uce-3871.nexus",302,739,0.408660351826793,28
"1146","uce-3873.nexus",285,745,0.38255033557047,48
"1147","uce-3879.nexus",228,747,0.305220883534137,46
"1148","uce-388.nexus",181,729,0.248285322359396,56
"1149","uce-3882.nexus",243,756,0.321428571428571,46
"1150","uce-3884.nexus",380,769,0.494148244473342,32
"1151","uce-3887.nexus",158,754,0.209549071618037,58
"1152","uce-389.nexus",127,722,0.17590027700831,72
"1153","uce-3890.nexus",202,742,0.272237196765499,42
"1154","uce-3892.nexus",91,760,0.119736842105263,86
"1155","uce-3894.nexus",312,801,0.389513108614232,50
"1156","uce-3895.nexus",274,736,0.372282608695652,56
"1157","uce-3897.nexus",297,808,0.367574257425743,26
"1158","uce-390.nexus",104,727,0.143053645116919,72
"1159","uce-3900.nexus",229,780,0.293589743589744,48
"1160","uce-3902.nexus",302,791,0.381795195954488,36
"1161","uce-3903.nexus",223,777,0.287001287001287,48
"1162","uce-3905.nexus",126,726,0.173553719008264,68
"1163","uce-3906.nexus",306,737,0.415196743554953,30
"1164","uce-3907.nexus",109,724,0.150552486187845,78
"1165","uce-3909.nexus",158,754,0.209549071618037,60
"1166","uce-3910.nexus",232,725,0.32,48
"1167","uce-3911.nexus",231,762,0.303149606299213,36
"1168","uce-3912.nexus",272,762,0.356955380577428,40
"1169","uce-3915.nexus",182,725,0.251034482758621,52
"1170","uce-392.nexus",98,734,0.133514986376022,72
"1171","uce-3922.nexus",279,781,0.357234314980794,58
"1172","uce-3924.nexus",209,764,0.273560209424084,50
"1173","uce-3927.nexus",191,750,0.254666666666667,58
"1174","uce-3932.nexus",117,758,0.154353562005277,62
"1175","uce-3933.nexus",191,730,0.261643835616438,64
"1176","uce-3934.nexus",102,725,0.140689655172414,52
"1177","uce-3937.nexus",111,738,0.150406504065041,62
"1178","uce-3939.nexus",212,742,0.285714285714286,40
"1179","uce-394.nexus",127,735,0.172789115646259,66
"1180","uce-3940.nexus",170,773,0.219922380336352,64
"1181","uce-3943.nexus",355,764,0.464659685863874,28
"1182","uce-3945.nexus",318,784,0.405612244897959,54
"1183","uce-3959.nexus",148,732,0.202185792349727,58
"1184","uce-396.nexus",103,844,0.122037914691943,66
"1185","uce-3964.nexus",258,767,0.336375488917862,42
"1186","uce-3966.nexus",198,817,0.24235006119951,40
"1187","uce-3970.nexus",319,781,0.408450704225352,42
"1188","uce-3978.nexus",233,769,0.302990897269181,46
"1189","uce-3981.nexus",175,732,0.239071038251366,56
"1190","uce-3982.nexus",149,735,0.202721088435374,62
"1191","uce-3984.nexus",246,1084,0.226937269372694,42
"1192","uce-3987.nexus",110,758,0.145118733509235,74
"1193","uce-3988.nexus",213,738,0.288617886178862,48
"1194","uce-3989.nexus",218,730,0.298630136986301,46
"1195","uce-3992.nexus",203,742,0.273584905660377,52
"1196","uce-3995.nexus",284,772,0.367875647668394,38
"1197","uce-3999.nexus",247,801,0.3083645443196,54
"1198","uce-400.nexus",69,727,0.0949105914718019,108
"1199","uce-4001.nexus",180,736,0.244565217391304,62
"1200","uce-4003.nexus",158,739,0.213802435723951,50
"1201","uce-4004.nexus",99,746,0.132707774798928,90
"1202","uce-4007.nexus",277,810,0.341975308641975,46
"1203","uce-401.nexus",327,949,0.344573234984194,50
"1204","uce-4010.nexus",374,803,0.465753424657534,36
"1205","uce-4011.nexus",271,810,0.334567901234568,38
"1206","uce-4012.nexus",197,761,0.258869908015769,50
"1207","uce-4014.nexus",355,842,0.421615201900238,44
"1208","uce-4018.nexus",171,737,0.23202170963365,66
"1209","uce-4020.nexus",271,789,0.343472750316857,50
"1210","uce-4021.nexus",156,754,0.206896551724138,46
"1211","uce-4023.nexus",174,729,0.238683127572016,80
"1212","uce-4024.nexus",324,804,0.402985074626866,48
"1213","uce-4027.nexus",382,816,0.468137254901961,58
"1214","uce-4028.nexus",130,734,0.177111716621253,60
"1215","uce-4030.nexus",407,788,0.516497461928934,34
"1216","uce-4033.nexus",288,760,0.378947368421053,34
"1217","uce-4035.nexus",172,743,0.231493943472409,50
"1218","uce-4038.nexus",169,731,0.231190150478796,54
"1219","uce-4039.nexus",256,768,0.333333333333333,44
"1220","uce-404.nexus",153,724,0.211325966850829,58
"1221","uce-4042.nexus",264,757,0.348745046235139,56
"1222","uce-4044.nexus",253,823,0.307411907654921,58
"1223","uce-4045.nexus",194,745,0.260402684563758,60
"1224","uce-4050.nexus",270,763,0.353866317169069,60
"1225","uce-4051.nexus",239,793,0.301387137452711,72
"1226","uce-406.nexus",498,1095,0.454794520547945,72
"1227","uce-4063.nexus",266,770,0.345454545454545,44
"1228","uce-4064.nexus",475,941,0.504782146652497,42
"1229","uce-4066.nexus",231,735,0.314285714285714,52
"1230","uce-4068.nexus",249,744,0.334677419354839,50
"1231","uce-4070.nexus",132,738,0.178861788617886,62
"1232","uce-4071.nexus",202,730,0.276712328767123,62
"1233","uce-4072.nexus",390,877,0.444697833523375,52
"1234","uce-4075.nexus",252,809,0.311495673671199,52
"1235","uce-4076.nexus",193,772,0.25,46
"1236","uce-4078.nexus",173,752,0.230053191489362,76
"1237","uce-4079.nexus",268,773,0.346701164294955,36
"1238","uce-408.nexus",270,796,0.339195979899498,30
"1239","uce-4083.nexus",124,734,0.168937329700272,80
"1240","uce-4086.nexus",296,782,0.378516624040921,58
"1241","uce-4088.nexus",150,766,0.195822454308094,74
"1242","uce-4089.nexus",301,757,0.397622192866579,48
"1243","uce-4095.nexus",151,735,0.205442176870748,60
"1244","uce-4096.nexus",143,754,0.189655172413793,76
"1245","uce-4097.nexus",195,728,0.267857142857143,70
"1246","uce-4099.nexus",199,759,0.262187088274045,60
"1247","uce-41.nexus",168,731,0.229822161422709,50
"1248","uce-411.nexus",138,727,0.189821182943604,68
"1249","uce-4110.nexus",307,753,0.407702523240372,40
"1250","uce-4113.nexus",164,765,0.21437908496732,52
"1251","uce-4114.nexus",202,736,0.27445652173913,54
"1252","uce-4117.nexus",203,753,0.269588313413015,56
"1253","uce-4118.nexus",260,771,0.337224383916991,58
"1254","uce-4119.nexus",355,771,0.460440985732815,50
"1255","uce-4121.nexus",305,856,0.356308411214953,50
"1256","uce-4122.nexus",211,780,0.27051282051282,78
"1257","uce-4124.nexus",208,758,0.274406332453826,50
"1258","uce-4128.nexus",341,788,0.432741116751269,48
"1259","uce-413.nexus",171,739,0.231393775372124,44
"1260","uce-4131.nexus",206,733,0.281036834924966,48
"1261","uce-4132.nexus",152,744,0.204301075268817,70
"1262","uce-4136.nexus",301,779,0.386392811296534,60
"1263","uce-4138.nexus",174,741,0.234817813765182,50
"1264","uce-4140.nexus",320,770,0.415584415584416,46
"1265","uce-4141.nexus",210,740,0.283783783783784,34
"1266","uce-4143.nexus",383,867,0.441753171856978,46
"1267","uce-415.nexus",112,881,0.127128263337117,70
"1268","uce-4157.nexus",129,736,0.175271739130435,90
"1269","uce-4159.nexus",24,722,0.0332409972299169,116
"1270","uce-416.nexus",104,754,0.137931034482759,78
"1271","uce-4160.nexus",105,721,0.145631067961165,78
"1272","uce-4161.nexus",321,798,0.402255639097744,54
"1273","uce-4166.nexus",243,757,0.321003963011889,52
"1274","uce-4169.nexus",248,770,0.322077922077922,40
"1275","uce-4170.nexus",237,745,0.318120805369128,54
"1276","uce-4171.nexus",339,780,0.434615384615385,36
"1277","uce-4175.nexus",172,753,0.228419654714475,60
"1278","uce-4176.nexus",238,920,0.258695652173913,74
"1279","uce-4179.nexus",332,746,0.445040214477212,44
"1280","uce-418.nexus",106,750,0.141333333333333,88
"1281","uce-4180.nexus",337,784,0.42984693877551,46
"1282","uce-4181.nexus",246,744,0.330645161290323,56
"1283","uce-4189.nexus",174,725,0.24,52
"1284","uce-419.nexus",112,845,0.132544378698225,74
"1285","uce-4195.nexus",219,741,0.295546558704453,62
"1286","uce-4198.nexus",108,739,0.146143437077131,60
"1287","uce-42.nexus",176,748,0.235294117647059,44
"1288","uce-420.nexus",95,727,0.130674002751032,88
"1289","uce-4202.nexus",190,741,0.256410256410256,66
"1290","uce-4205.nexus",121,737,0.164179104477612,66
"1291","uce-4206.nexus",237,818,0.289731051344743,54
"1292","uce-4208.nexus",96,733,0.130968622100955,76
"1293","uce-421.nexus",74,727,0.101788170563961,82
"1294","uce-4211.nexus",256,811,0.315659679408138,40
"1295","uce-4215.nexus",84,727,0.115543328748281,74
"1296","uce-4216.nexus",29,725,0.04,126
"1297","uce-4219.nexus",284,773,0.367399741267788,54
"1298","uce-422.nexus",40,726,0.0550964187327824,122
"1299","uce-4222.nexus",136,734,0.185286103542234,58
"1300","uce-4227.nexus",217,746,0.29088471849866,46
"1301","uce-4231.nexus",143,735,0.194557823129252,86
"1302","uce-4232.nexus",292,793,0.368221941992434,44
"1303","uce-4236.nexus",97,720,0.134722222222222,76
"1304","uce-4238.nexus",221,752,0.293882978723404,44
"1305","uce-424.nexus",247,822,0.300486618004866,66
"1306","uce-4249.nexus",187,728,0.256868131868132,44
"1307","uce-4250.nexus",140,727,0.192572214580468,70
"1308","uce-4254.nexus",139,742,0.18733153638814,70
"1309","uce-4256.nexus",93,772,0.120466321243523,86
"1310","uce-4258.nexus",252,789,0.319391634980989,56
"1311","uce-4259.nexus",161,767,0.209908735332464,76
"1312","uce-426.nexus",55,723,0.0760719225449516,96
"1313","uce-4261.nexus",312,800,0.39,44
"1314","uce-4263.nexus",258,729,0.353909465020576,50
"1315","uce-4264.nexus",310,752,0.412234042553192,44
"1316","uce-4265.nexus",257,748,0.343582887700535,40
"1317","uce-4267.nexus",229,775,0.295483870967742,48
"1318","uce-4279.nexus",335,765,0.437908496732026,66
"1319","uce-4285.nexus",329,858,0.383449883449883,52
"1320","uce-4286.nexus",116,748,0.155080213903743,66
"1321","uce-4287.nexus",155,725,0.213793103448276,66
"1322","uce-4292.nexus",156,731,0.213406292749658,70
"1323","uce-4293.nexus",98,721,0.135922330097087,68
"1324","uce-4294.nexus",140,723,0.193637621023513,68
"1325","uce-4295.nexus",175,748,0.233957219251337,72
"1326","uce-4299.nexus",378,826,0.457627118644068,42
"1327","uce-4300.nexus",199,764,0.260471204188482,66
"1328","uce-4302.nexus",189,736,0.25679347826087,74
"1329","uce-4303.nexus",108,756,0.142857142857143,94
"1330","uce-4308.nexus",119,746,0.159517426273458,78
"1331","uce-4309.nexus",155,803,0.193026151930262,88
"1332","uce-431.nexus",157,757,0.207397622192867,44
"1333","uce-4310.nexus",219,770,0.284415584415584,42
"1334","uce-4311.nexus",287,771,0.372243839169909,40
"1335","uce-4312.nexus",286,776,0.368556701030928,42
"1336","uce-4315.nexus",338,890,0.379775280898876,66
"1337","uce-4316.nexus",432,778,0.555269922879177,38
"1338","uce-4317.nexus",322,729,0.441700960219479,50
"1339","uce-432.nexus",180,794,0.226700251889169,50
"1340","uce-4320.nexus",169,813,0.207872078720787,100
"1341","uce-4323.nexus",329,869,0.378596087456847,54
"1342","uce-4327.nexus",209,739,0.282814614343708,46
"1343","uce-4330.nexus",252,729,0.345679012345679,38
"1344","uce-4332.nexus",250,782,0.319693094629156,50
"1345","uce-4334.nexus",153,723,0.211618257261411,50
"1346","uce-4335.nexus",312,786,0.396946564885496,38
"1347","uce-4337.nexus",426,903,0.471760797342193,46
"1348","uce-4339.nexus",270,741,0.364372469635628,38
"1349","uce-434.nexus",115,732,0.157103825136612,46
"1350","uce-4343.nexus",311,740,0.42027027027027,42
"1351","uce-4344.nexus",248,747,0.331994645247657,46
"1352","uce-4345.nexus",202,832,0.242788461538462,54
"1353","uce-4349.nexus",376,870,0.432183908045977,38
"1354","uce-4353.nexus",438,870,0.503448275862069,34
"1355","uce-4354.nexus",252,791,0.31858407079646,52
"1356","uce-4356.nexus",324,860,0.376744186046512,38
"1357","uce-4359.nexus",201,747,0.269076305220884,54
"1358","uce-436.nexus",254,1345,0.188847583643123,50
"1359","uce-4360.nexus",366,986,0.371196754563895,70
"1360","uce-4361.nexus",44,720,0.0611111111111111,124
"1361","uce-4367.nexus",366,793,0.461538461538462,50
"1362","uce-437.nexus",111,725,0.153103448275862,68
"1363","uce-4377.nexus",142,757,0.187582562747688,76
"1364","uce-438.nexus",142,750,0.189333333333333,62
"1365","uce-4384.nexus",144,745,0.193288590604027,54
"1366","uce-4386.nexus",223,747,0.298527443105756,42
"1367","uce-4389.nexus",321,826,0.38861985472155,56
"1368","uce-4394.nexus",313,832,0.376201923076923,48
"1369","uce-4395.nexus",316,772,0.409326424870466,40
"1370","uce-4396.nexus",210,764,0.274869109947644,64
"1371","uce-4398.nexus",186,819,0.227106227106227,60
"1372","uce-44.nexus",240,725,0.331034482758621,56
"1373","uce-4400.nexus",230,774,0.297157622739018,52
"1374","uce-4401.nexus",81,722,0.11218836565097,70
"1375","uce-4403.nexus",207,732,0.282786885245902,54
"1376","uce-4404.nexus",380,768,0.494791666666667,32
"1377","uce-4407.nexus",339,794,0.426952141057934,26
"1378","uce-4408.nexus",137,815,0.168098159509202,64
"1379","uce-441.nexus",180,772,0.233160621761658,54
"1380","uce-4410.nexus",407,846,0.481087470449173,34
"1381","uce-4413.nexus",264,785,0.336305732484076,36
"1382","uce-4414.nexus",223,773,0.288486416558862,64
"1383","uce-4415.nexus",253,797,0.317440401505646,34
"1384","uce-4416.nexus",164,729,0.224965706447188,64
"1385","uce-4417.nexus",248,789,0.314321926489227,40
"1386","uce-442.nexus",264,837,0.315412186379928,50
"1387","uce-4420.nexus",363,770,0.471428571428571,38
"1388","uce-4421.nexus",395,881,0.448354143019296,34
"1389","uce-4423.nexus",223,838,0.266109785202864,82
"1390","uce-4426.nexus",115,743,0.154777927321669,60
"1391","uce-4428.nexus",134,727,0.184319119669876,54
"1392","uce-443.nexus",225,766,0.293733681462141,50
"1393","uce-4431.nexus",241,739,0.326116373477673,54
"1394","uce-4434.nexus",224,765,0.29281045751634,58
"1395","uce-4435.nexus",292,788,0.370558375634518,46
"1396","uce-4437.nexus",73,729,0.100137174211248,88
"1397","uce-4440.nexus",89,739,0.12043301759134,84
"1398","uce-4442.nexus",194,812,0.238916256157635,66
"1399","uce-4446.nexus",222,749,0.296395193591455,58
"1400","uce-445.nexus",200,909,0.22002200220022,42
"1401","uce-4450.nexus",449,825,0.544242424242424,46
"1402","uce-4451.nexus",327,846,0.386524822695035,34
"1403","uce-4455.nexus",272,741,0.367071524966262,36
"1404","uce-4456.nexus",177,753,0.235059760956175,34
"1405","uce-4458.nexus",397,847,0.468713105076741,62
"1406","uce-4459.nexus",317,770,0.411688311688312,56
"1407","uce-4463.nexus",244,736,0.331521739130435,46
"1408","uce-4465.nexus",157,754,0.208222811671088,66
"1409","uce-447.nexus",185,746,0.24798927613941,58
"1410","uce-4472.nexus",154,741,0.207827260458839,46
"1411","uce-4477.nexus",274,801,0.34207240948814,38
"1412","uce-4482.nexus",132,742,0.177897574123989,52
"1413","uce-4485.nexus",242,767,0.315514993481095,60
"1414","uce-4492.nexus",365,825,0.442424242424242,46
"1415","uce-4500.nexus",202,739,0.273342354533153,60
"1416","uce-4504.nexus",180,735,0.244897959183673,50
"1417","uce-4507.nexus",190,757,0.250990752972259,70
"1418","uce-4509.nexus",306,766,0.399477806788512,60
"1419","uce-4511.nexus",357,806,0.442928039702233,56
"1420","uce-4515.nexus",204,746,0.273458445040214,46
"1421","uce-4518.nexus",184,880,0.209090909090909,84
"1422","uce-4522.nexus",242,780,0.31025641025641,48
"1423","uce-4523.nexus",91,768,0.118489583333333,64
"1424","uce-4525.nexus",102,735,0.138775510204082,64
"1425","uce-453.nexus",299,796,0.375628140703518,50
"1426","uce-4531.nexus",57,725,0.0786206896551724,120
"1427","uce-4534.nexus",156,729,0.213991769547325,52
"1428","uce-4535.nexus",124,741,0.167341430499325,62
"1429","uce-4537.nexus",152,753,0.201859229747676,52
"1430","uce-4538.nexus",145,733,0.197817189631651,56
"1431","uce-4539.nexus",297,814,0.364864864864865,52
"1432","uce-454.nexus",264,920,0.28695652173913,50
"1433","uce-4540.nexus",395,846,0.466903073286052,22
"1434","uce-4542.nexus",87,773,0.11254851228978,84
"1435","uce-4548.nexus",239,766,0.31201044386423,48
"1436","uce-4549.nexus",190,736,0.258152173913043,62
"1437","uce-4550.nexus",121,737,0.164179104477612,48
"1438","uce-4552.nexus",206,731,0.281805745554036,66
"1439","uce-4557.nexus",259,789,0.328263624841572,52
"1440","uce-4558.nexus",296,742,0.398921832884097,26
"1441","uce-4559.nexus",198,809,0.244746600741656,58
"1442","uce-4560.nexus",213,772,0.275906735751295,42
"1443","uce-4565.nexus",198,733,0.27012278308322,44
"1444","uce-4573.nexus",286,834,0.342925659472422,44
"1445","uce-4574.nexus",205,733,0.279672578444748,48
"1446","uce-4578.nexus",306,756,0.404761904761905,54
"1447","uce-4584.nexus",156,727,0.214580467675378,60
"1448","uce-4585.nexus",216,756,0.285714285714286,48
"1449","uce-4587.nexus",72,743,0.0969044414535666,96
"1450","uce-4588.nexus",247,731,0.337893296853625,46
"1451","uce-459.nexus",136,733,0.185538881309686,58
"1452","uce-4590.nexus",284,762,0.372703412073491,46
"1453","uce-4591.nexus",202,781,0.258642765685019,52
"1454","uce-4592.nexus",277,761,0.363994743758213,54
"1455","uce-4593.nexus",224,766,0.29242819843342,52
"1456","uce-4598.nexus",239,737,0.324287652645862,52
"1457","uce-4599.nexus",240,782,0.30690537084399,48
"1458","uce-4600.nexus",125,737,0.169606512890095,62
"1459","uce-4605.nexus",232,732,0.316939890710383,52
"1460","uce-4607.nexus",82,754,0.108753315649867,84
"1461","uce-4608.nexus",166,744,0.223118279569892,64
"1462","uce-4609.nexus",151,735,0.205442176870748,54
"1463","uce-4612.nexus",187,729,0.256515775034294,58
"1464","uce-4615.nexus",279,766,0.364229765013055,34
"1465","uce-4616.nexus",142,731,0.194254445964432,72
"1466","uce-4618.nexus",176,732,0.240437158469945,68
"1467","uce-4625.nexus",144,742,0.194070080862534,44
"1468","uce-4626.nexus",244,745,0.32751677852349,28
"1469","uce-4629.nexus",444,819,0.542124542124542,56
"1470","uce-463.nexus",264,737,0.358208955223881,52
"1471","uce-464.nexus",188,806,0.233250620347395,56
"1472","uce-4640.nexus",247,867,0.284890426758939,40
"1473","uce-4641.nexus",151,732,0.206284153005464,58
"1474","uce-4642.nexus",290,796,0.364321608040201,48
"1475","uce-4643.nexus",160,726,0.220385674931129,54
"1476","uce-4644.nexus",164,725,0.226206896551724,70
"1477","uce-4646.nexus",323,764,0.422774869109948,46
"1478","uce-4650.nexus",112,733,0.152796725784447,96
"1479","uce-4653.nexus",288,802,0.359102244389027,52
"1480","uce-4656.nexus",268,773,0.346701164294955,36
"1481","uce-4658.nexus",208,744,0.279569892473118,54
"1482","uce-4659.nexus",233,824,0.282766990291262,56
"1483","uce-4660.nexus",148,722,0.204986149584488,58
"1484","uce-4661.nexus",137,749,0.182910547396529,74
"1485","uce-4666.nexus",73,722,0.101108033240997,76
"1486","uce-4670.nexus",175,755,0.231788079470199,60
"1487","uce-4671.nexus",314,800,0.3925,30
"1488","uce-4672.nexus",219,755,0.290066225165563,48
"1489","uce-4673.nexus",107,721,0.148404993065187,62
"1490","uce-4674.nexus",161,740,0.217567567567568,66
"1491","uce-4679.nexus",174,741,0.234817813765182,58
"1492","uce-4681.nexus",316,1036,0.305019305019305,64
"1493","uce-4682.nexus",68,728,0.0934065934065934,104
"1494","uce-4686.nexus",136,726,0.18732782369146,78
"1495","uce-4688.nexus",276,747,0.369477911646586,44
"1496","uce-4690.nexus",384,801,0.47940074906367,30
"1497","uce-4694.nexus",316,783,0.403575989782886,50
"1498","uce-4695.nexus",178,755,0.235761589403974,62
"1499","uce-4696.nexus",317,811,0.390875462392109,48
"1500","uce-4699.nexus",141,736,0.191576086956522,66
"1501","uce-4702.nexus",356,809,0.440049443757726,26
"1502","uce-4705.nexus",326,788,0.413705583756345,58
"1503","uce-4706.nexus",411,931,0.441460794844253,48
"1504","uce-4711.nexus",274,847,0.323494687131051,40
"1505","uce-4713.nexus",292,771,0.378728923476005,42
"1506","uce-472.nexus",256,840,0.304761904761905,26
"1507","uce-4721.nexus",210,755,0.278145695364238,46
"1508","uce-4725.nexus",211,783,0.269476372924649,44
"1509","uce-4726.nexus",345,829,0.416164053075995,38
"1510","uce-4729.nexus",299,822,0.36374695863747,36
"1511","uce-4735.nexus",248,739,0.335588633288227,48
"1512","uce-4742.nexus",205,724,0.283149171270718,44
"1513","uce-4744.nexus",191,744,0.256720430107527,60
"1514","uce-4747.nexus",325,757,0.429326287978864,50
"1515","uce-4752.nexus",138,738,0.186991869918699,76
"1516","uce-4754.nexus",91,750,0.121333333333333,68
"1517","uce-4760.nexus",207,738,0.280487804878049,66
"1518","uce-4761.nexus",151,782,0.19309462915601,60
"1519","uce-4762.nexus",141,797,0.176913425345044,62
"1520","uce-4764.nexus",291,741,0.392712550607287,50
"1521","uce-4766.nexus",194,730,0.265753424657534,46
"1522","uce-4769.nexus",165,815,0.202453987730061,52
"1523","uce-4775.nexus",350,791,0.442477876106195,34
"1524","uce-4776.nexus",195,730,0.267123287671233,68
"1525","uce-478.nexus",100,725,0.137931034482759,68
"1526","uce-4782.nexus",105,720,0.145833333333333,64
"1527","uce-4784.nexus",196,739,0.265223274695535,42
"1528","uce-4786.nexus",366,780,0.469230769230769,36
"1529","uce-4787.nexus",333,772,0.431347150259067,44
"1530","uce-4789.nexus",224,792,0.282828282828283,42
"1531","uce-4798.nexus",180,727,0.247592847317744,56
"1532","uce-4799.nexus",268,822,0.326034063260341,62
"1533","uce-4807.nexus",254,766,0.331592689295039,58
"1534","uce-4808.nexus",284,747,0.380187416331995,52
"1535","uce-4813.nexus",215,744,0.288978494623656,48
