scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,type,micro.macro
2,113300001,113400000,113351125,5492,1940,44.75,35.5,0.1153,0.0222,0.0149,autosome,macro
2,113400001,113500000,113450667,6226,2474,40,25.25,0.2261,0.0306,0.0209,autosome,macro
2,113500001,113600000,113548371,5938,2098,42,21.75,0.3176,0.0485,0.0329,autosome,macro
2,113600001,113700000,113652216,5798,2146,39.75,29.5,0.148,0.0224,0.015,autosome,macro
2,113700001,113800000,113751983,6234,2523,56.5,30.75,0.2951,0.0449,0.0296,autosome,macro
2,113800001,113900000,113847433,6176,2205,50.75,28.25,0.2848,0.0455,0.0305,autosome,macro
2,113900001,114000000,113951522,6009,2046,29.75,34.25,-0.0703,-0.0102,-0.0066,autosome,macro
2,114000001,114100000,114050935,5797,1994,36.375,39.375,-0.0396,-0.0067,-0.0042,autosome,macro
2,114100001,114200000,114150262,5883,1987,43.625,40.625,0.0356,0.0076,0.0049,autosome,macro
2,114200001,114300000,114249950,6527,2469,51.75,39,0.1405,0.0277,0.0183,autosome,macro
2,114300001,114400000,114350086,6213,2159,39.625,18.375,0.3664,0.0485,0.0337,autosome,macro
2,114400001,114500000,114449564,6176,2241,32.125,22.625,0.1735,0.0225,0.0152,autosome,macro
2,114500001,114600000,114550178,6185,2240,47.375,40.125,0.0829,0.0142,0.0095,autosome,macro
2,114600001,114700000,114649603,6038,2343,44.125,37.125,0.0862,0.013,0.0084,autosome,macro
2,114700001,114800000,114750428,5188,2024,19.75,9.75,0.339,0.0233,0.0155,autosome,macro
2,114800001,114900000,114851720,5966,2302,33.875,13.625,0.4263,0.0404,0.0281,autosome,macro
2,114900001,115000000,114952366,4820,1932,38.5,28.25,0.1536,0.024,0.0158,autosome,macro
2,115000001,115100000,115050459,6281,2321,47.125,34.125,0.16,0.0277,0.0189,autosome,macro
2,115100001,115200000,115150327,5568,1938,57.5,28.5,0.3372,0.0725,0.0483,autosome,macro
2,115200001,115300000,115249766,6849,2511,57,30.5,0.3029,0.0566,0.035,autosome,macro
2,115300001,115400000,115347522,5865,2323,32.25,37.5,-0.0753,-0.0104,-0.0071,autosome,macro
2,115400001,115500000,115453054,5640,2168,54,25,0.3671,0.0611,0.0411,autosome,macro
2,115500001,115600000,115549179,6294,2417,56.375,44.875,0.1136,0.0225,0.0155,autosome,macro
2,115600001,115700000,115650034,6177,2317,47.125,46.375,0.008,0.0013,0.0009,autosome,macro
2,115700001,115800000,115751572,6551,2544,49.625,50.875,-0.0124,-0.0021,-0.0014,autosome,macro
2,115800001,115900000,115848815,6415,2336,46.75,40.5,0.0716,0.0132,0.0088,autosome,macro
2,115900001,116000000,115951269,5677,2237,58.25,29.25,0.3314,0.0632,0.0428,autosome,macro
2,116000001,116100000,116050824,6450,2379,59.25,41.5,0.1762,0.0294,0.0204,autosome,macro
2,116100001,116200000,116151324,6148,2465,48.25,52,-0.0374,-0.0073,-0.0048,autosome,macro
2,116200001,116300000,116246241,5829,2088,39.625,23.125,0.2629,0.0416,0.0278,autosome,macro
2,116300001,116400000,116352084,5915,2217,49.375,39.125,0.1158,0.0225,0.0148,autosome,macro
2,116400001,116500000,116449101,6117,2467,42,20.5,0.344,0.0433,0.0301,autosome,macro
2,116500001,116600000,116549840,5300,1901,32.25,27.5,0.0795,0.0112,0.0068,autosome,macro
2,116600001,116700000,116649539,5828,2233,32.5,18.5,0.2745,0.0318,0.0216,autosome,macro
2,116700001,116800000,116751397,5994,2273,52.25,32.5,0.233,0.04,0.0272,autosome,macro
2,116800001,116900000,116849962,6515,2443,35.875,21.125,0.2588,0.0303,0.0201,autosome,macro
2,116900001,117000000,116951744,6398,2389,43.25,28.25,0.2098,0.0339,0.0222,autosome,macro
2,117000001,117100000,117050077,6013,2410,26.125,16.125,0.2367,0.0221,0.0145,autosome,macro
2,117100001,117200000,117149789,6699,2624,31.5,26.5,0.0862,0.0092,0.0062,autosome,macro
2,117200001,117300000,117250666,6291,2497,23.125,18.625,0.1078,0.0094,0.0064,autosome,macro
2,117300001,117400000,117350499,6543,2485,31.75,29.5,0.0367,0.0048,0.0032,autosome,macro
2,117400001,117500000,117450716,6310,2413,64.125,29.875,0.3644,0.0668,0.0438,autosome,macro
2,117500001,117600000,117552126,5569,1580,29.875,13.375,0.3815,0.0462,0.0311,autosome,macro
2,117600001,117700000,117649839,5839,2313,30.5,15.5,0.3261,0.0281,0.0195,autosome,macro
2,117700001,117800000,117753201,6481,2454,51.25,46.75,0.0459,0.0082,0.0054,autosome,macro
2,117800001,117900000,117848647,6030,2226,21.75,27.5,-0.1168,-0.0124,-0.0085,autosome,macro
2,117900001,118000000,117949765,5616,2018,36,17.5,0.3458,0.0437,0.0301,autosome,macro
2,118000001,118100000,118050109,6212,2147,45.75,22.25,0.3456,0.0553,0.0379,autosome,macro
2,118100001,118200000,118148336,5821,1980,26,24,0.04,0.0049,0.0032,autosome,macro
2,118200001,118300000,118248354,5909,2051,19.75,19.5,0.0064,0.0006,0.0004,autosome,macro
2,118300001,118400000,118349100,5455,1988,29.25,16.5,0.2787,0.03,0.0199,autosome,macro
2,118400001,118500000,118447943,5973,2312,45.875,16.375,0.4739,0.0591,0.0407,autosome,macro
2,118500001,118600000,118550913,5528,2034,34.25,16.5,0.3498,0.0448,0.031,autosome,macro
2,118600001,118700000,118650993,5853,2198,21.5,10.25,0.3543,0.0256,0.0174,autosome,macro
2,118700001,118800000,118751136,6346,2658,69.25,15.75,0.6294,0.0944,0.0636,autosome,macro
2,118800001,118900000,118850571,5881,2240,24.5,18,0.1529,0.015,0.0095,autosome,macro
2,118900001,119000000,118949016,6015,2255,30.75,32,-0.0199,-0.0025,-0.0016,autosome,macro
2,119000001,119100000,119052806,5306,2020,28.5,18.5,0.2128,0.0237,0.0153,autosome,macro
2,119100001,119200000,119152098,5889,2208,20,28.75,-0.1795,-0.0198,-0.0131,autosome,macro
2,119200001,119300000,119249178,6124,2279,47.5,24,0.3287,0.049,0.0344,autosome,macro
2,119300001,119400000,119350910,6220,2301,60.625,44.125,0.1575,0.034,0.0215,autosome,macro
2,119400001,119500000,119449108,7273,2781,62.375,37.125,0.2538,0.0481,0.0313,autosome,macro
2,119500001,119600000,119551005,6237,2490,48.25,21,0.3935,0.0498,0.0355,autosome,macro
2,119600001,119700000,119650514,6370,2469,51.5,32.5,0.2262,0.0377,0.0257,autosome,macro
2,119700001,119800000,119750902,6685,2666,59.375,31.875,0.3014,0.0476,0.033,autosome,macro
2,119800001,119900000,119851333,6491,2417,44.5,22.25,0.3333,0.0444,0.0298,autosome,macro
2,119900001,120000000,119950936,6214,2414,42,30.25,0.1626,0.0221,0.0155,autosome,macro
2,120000001,120100000,120047992,6371,2267,38.375,23.875,0.2329,0.0304,0.0212,autosome,macro
2,120100001,120200000,120150231,6094,2116,37.5,26,0.1811,0.0219,0.0152,autosome,macro
2,120200001,120300000,120248073,5041,1777,17.875,14.875,0.0916,0.0072,0.0051,autosome,macro
2,120300001,120400000,120351673,6208,2117,30.375,28.375,0.034,0.0043,0.0029,autosome,macro
2,120400001,120500000,120450485,5829,2227,19.75,19.75,0,0,0,autosome,macro
2,120500001,120600000,120547479,5412,1819,22.375,16.375,0.1548,0.0147,0.0101,autosome,macro
2,120600001,120700000,120649633,6031,2171,46.125,14.375,0.5248,0.0607,0.0416,autosome,macro
2,120700001,120800000,120751130,5695,2186,26,15,0.2683,0.0244,0.0175,autosome,macro
2,120800001,120900000,120850755,5806,2133,35.875,19.625,0.2928,0.0416,0.0262,autosome,macro
2,120900001,121000000,120950432,5277,2070,50.75,33.25,0.2083,0.041,0.0265,autosome,macro
2,121000001,121100000,121049039,5666,2187,38.75,32,0.0954,0.0156,0.0104,autosome,macro
2,121100001,121200000,121149852,5523,2052,46.5,28,0.2483,0.0434,0.0303,autosome,macro
2,121200001,121300000,121249796,5287,2035,38.625,30.375,0.1196,0.0207,0.0131,autosome,macro
2,121300001,121400000,121349630,5825,2184,48.5,34.75,0.1652,0.0285,0.018,autosome,macro
2,121400001,121500000,121447938,6200,2363,36.75,25.5,0.1807,0.024,0.016,autosome,macro
2,121500001,121600000,121549157,6003,2198,32.5,43.5,-0.1447,-0.0262,-0.0164,autosome,macro
2,121600001,121700000,121650436,5619,1988,29.5,23.25,0.1185,0.0152,0.0102,autosome,macro
2,121700001,121800000,121749566,6001,2221,37.5,26.75,0.1673,0.0259,0.0171,autosome,macro
2,121800001,121900000,121853210,6449,2393,46.75,37.75,0.1065,0.0192,0.0118,autosome,macro
2,121900001,122000000,121947363,6444,2552,53.75,46,0.0777,0.0155,0.0093,autosome,macro
2,122000001,122100000,122049593,6355,2408,50.25,33.75,0.1964,0.0329,0.0212,autosome,macro
2,122100001,122200000,122149485,6391,2434,46.125,21.875,0.3566,0.0517,0.0353,autosome,macro
2,122200001,122300000,122248135,6007,2286,41.125,29.375,0.1667,0.0271,0.018,autosome,macro
2,122300001,122400000,122350712,5672,2254,58.5,21.75,0.4579,0.0775,0.0534,autosome,macro
2,122400001,122500000,122448672,6234,2393,50.75,35.75,0.1734,0.0328,0.0222,autosome,macro
2,122500001,122600000,122549655,5610,2116,36.375,16.125,0.3857,0.0434,0.0291,autosome,macro
2,122600001,122700000,122647002,5963,2369,32.25,18.25,0.2772,0.0257,0.0186,autosome,macro
2,122700001,122800000,122750903,5892,2275,27.625,23.375,0.0833,0.0103,0.0067,autosome,macro
2,122800001,122900000,122852144,6030,2488,40.125,25.625,0.2205,0.0294,0.0195,autosome,macro
2,122900001,123000000,122947353,5852,2454,31.125,23.375,0.1422,0.0155,0.0103,autosome,macro
2,123000001,123100000,123053413,6251,2479,39.5,29,0.1533,0.0217,0.0145,autosome,macro
2,123100001,123200000,123150502,6499,2660,30.125,23.625,0.1209,0.012,0.0081,autosome,macro
2,123200001,123300000,123248778,6146,2509,33.375,28.125,0.0854,0.0108,0.0073,autosome,macro
2,123300001,123400000,123348571,5685,2345,23,10.5,0.3731,0.0285,0.0197,autosome,macro
2,123400001,123500000,123449667,6242,2617,46.75,31.25,0.1987,0.0293,0.0204,autosome,macro
2,123500001,123600000,123549641,5636,2306,51.125,31.125,0.2432,0.0421,0.0291,autosome,macro
2,123600001,123700000,123648470,5766,2230,72.75,28.75,0.4335,0.0983,0.0648,autosome,macro
2,123700001,123800000,123751305,5559,2160,50.125,32.375,0.2152,0.039,0.0275,autosome,macro
2,123800001,123900000,123850054,5927,2243,38.75,19.5,0.3305,0.0435,0.0299,autosome,macro
2,123900001,124000000,123946730,5133,2180,33.375,24.125,0.1609,0.0234,0.016,autosome,macro
2,124000001,124100000,124051223,5650,2301,21.875,13.875,0.2238,0.0181,0.0129,autosome,macro
2,124100001,124200000,124149344,5816,2432,27.5,24.5,0.0577,0.0063,0.0044,autosome,macro
2,124200001,124300000,124250460,5260,1993,28,23.25,0.0927,0.0109,0.0073,autosome,macro
2,124300001,124400000,124349463,6232,2497,43,28.75,0.1986,0.0288,0.02,autosome,macro
2,124400001,124500000,124449554,6188,2376,27.25,19.5,0.1658,0.015,0.0107,autosome,macro
2,124500001,124600000,124549259,5553,2367,27.75,26.75,0.0183,0.0023,0.0016,autosome,macro
2,124600001,124700000,124652522,4980,2131,34.125,51.625,-0.2041,-0.0363,-0.0231,autosome,macro
2,124700001,124800000,124748392,5046,2167,27,11.5,0.4026,0.028,0.0195,autosome,macro
2,124800001,124900000,124850582,4653,1906,12.25,9.75,0.1136,0.0053,0.0038,autosome,macro
2,124900001,125000000,124949031,5627,2286,25.625,14.625,0.2733,0.0216,0.0145,autosome,macro
2,125000001,125100000,125049277,6130,2543,17.25,9.5,0.2897,0.0137,0.0098,autosome,macro
2,125100001,125200000,125147369,4183,1655,17.25,16.25,0.0299,0.0022,0.0016,autosome,macro
2,125200001,125300000,125249572,4598,1873,17.875,8.375,0.3619,0.0204,0.0148,autosome,macro
2,125300001,125400000,125348522,3977,1685,14,6.5,0.3659,0.0172,0.0124,autosome,macro
2,125400001,125500000,125450030,4519,1949,14.25,10.5,0.1515,0.0079,0.0054,autosome,macro
2,125500001,125600000,125549604,4688,1944,20.875,26.625,-0.1211,-0.011,-0.0071,autosome,macro
2,125600001,125700000,125656692,3916,1627,17.625,7.875,0.3824,0.0239,0.0174,autosome,macro
2,125700001,125800000,125750388,5051,2081,12.5,11.5,0.0417,0.002,0.0014,autosome,macro
2,125800001,125900000,125852046,4626,2003,13.75,10.75,0.1224,0.0075,0.0051,autosome,macro
2,125900001,126000000,125949189,4889,1954,14.125,7.375,0.314,0.0146,0.0103,autosome,macro
2,126000001,126100000,126053226,4399,1942,12.75,6.25,0.3421,0.0152,0.0101,autosome,macro
2,126100001,126200000,126150693,4904,2071,30.25,17.75,0.2604,0.0253,0.0161,autosome,macro
2,126200001,126300000,126250671,5277,2074,13.25,5,0.4521,0.0184,0.0128,autosome,macro
2,126300001,126400000,126349814,4531,1840,13.25,7.5,0.2771,0.0147,0.0103,autosome,macro
2,126400001,126500000,126450599,5208,2249,20,6,0.5385,0.0308,0.0211,autosome,macro
2,126500001,126600000,126551409,5118,2131,19.25,10.25,0.3051,0.0194,0.0128,autosome,macro
2,126600001,126700000,126651534,5408,2253,13.75,12.5,0.0476,0.0024,0.0017,autosome,macro
2,126700001,126800000,126751983,4819,1951,16,8.25,0.3196,0.0151,0.0101,autosome,macro
2,126800001,126900000,126849711,5063,2006,21.25,10.5,0.3386,0.0257,0.0182,autosome,macro
2,126900001,127000000,126949490,5848,2527,24,15.75,0.2075,0.0164,0.0115,autosome,macro
2,127000001,127100000,127050560,5368,2005,25.25,12.25,0.3467,0.0267,0.0188,autosome,macro
2,127100001,127200000,127149939,6041,2384,19,8.75,0.3694,0.0193,0.0132,autosome,macro
2,127200001,127300000,127249643,5822,2294,18.25,15.5,0.0815,0.0058,0.0038,autosome,macro
2,127300001,127400000,127349396,5313,1910,21.125,19.625,0.0368,0.0036,0.0025,autosome,macro
2,127400001,127500000,127451461,5996,2196,30.25,15.75,0.3152,0.0302,0.0193,autosome,macro
2,127500001,127600000,127550835,5790,2200,25.75,13.25,0.3205,0.0283,0.0188,autosome,macro
2,127600001,127700000,127651579,5354,2083,41.5,20.75,0.3333,0.0439,0.0289,autosome,macro
2,127700001,127800000,127753456,5613,2144,21.25,15.25,0.1644,0.0122,0.0082,autosome,macro
2,127800001,127900000,127850939,6210,2197,28.75,18.5,0.2169,0.0247,0.0172,autosome,macro
2,127900001,128000000,127949266,7305,2771,70.75,40.25,0.2748,0.0477,0.0325,autosome,macro
2,128000001,128100000,128047565,6375,2275,55.75,23,0.4159,0.0694,0.0459,autosome,macro
2,128100001,128200000,128148830,6011,2322,30.25,24.5,0.105,0.0124,0.0081,autosome,macro
2,128200001,128300000,128249924,5688,2027,37.25,24.5,0.2065,0.0308,0.0209,autosome,macro
2,128300001,128400000,128351764,5942,2229,36.5,29.75,0.1019,0.0138,0.0094,autosome,macro
2,128400001,128500000,128450533,5919,2255,51,26.25,0.3204,0.0559,0.0372,autosome,macro
2,128500001,128600000,128551056,6064,2555,72.5,14.5,0.6667,0.1058,0.0754,autosome,macro
2,128600001,128700000,128646806,5626,2231,35.875,18.375,0.3226,0.0346,0.0239,autosome,macro
2,128700001,128800000,128748405,5604,2170,42.875,13.625,0.5177,0.0722,0.0498,autosome,macro
2,128800001,128900000,128851964,6368,2543,56.375,29.375,0.3149,0.0518,0.0358,autosome,macro
2,128900001,129000000,128950534,6760,2656,46,48.5,-0.0265,-0.0042,-0.0028,autosome,macro
2,129000001,129100000,129051088,6326,2357,57.375,33.625,0.261,0.0465,0.0321,autosome,macro
2,129100001,129200000,129149714,5900,2309,57.5,35,0.2432,0.0463,0.0306,autosome,macro
2,129200001,129300000,129247095,6154,2424,53.125,30.375,0.2725,0.0459,0.0302,autosome,macro
2,129300001,129400000,129352476,5626,1987,46,34,0.15,0.029,0.0189,autosome,macro
2,129400001,129500000,129449961,6700,2592,51.5,38.75,0.1413,0.0232,0.0156,autosome,macro
2,129500001,129600000,129550395,7029,2793,49.125,41.625,0.0826,0.0119,0.0085,autosome,macro
2,129600001,129700000,129650789,6723,2612,59.75,50.75,0.0814,0.0147,0.01,autosome,macro
2,129700001,129800000,129752384,7031,2511,57.875,52.375,0.0499,0.0101,0.0069,autosome,macro
2,129800001,129900000,129849771,6537,2402,38.875,24.625,0.2244,0.0302,0.0206,autosome,macro
2,129900001,130000000,129946767,5206,1560,31.25,22.75,0.1574,0.0266,0.0185,autosome,macro
2,130000001,130100000,130051086,6186,2143,51.625,34.875,0.1936,0.0364,0.0254,autosome,macro
2,130100001,130200000,130150154,6581,2466,59.625,28.125,0.359,0.0703,0.0458,autosome,macro
2,130200001,130300000,130249316,6906,2623,81.125,46.625,0.2701,0.0585,0.039,autosome,macro
2,130300001,130400000,130351428,6591,2399,43.625,35.125,0.1079,0.0178,0.0124,autosome,macro
2,130400001,130500000,130447552,6236,2194,52,34.25,0.2058,0.0394,0.0263,autosome,macro
2,130500001,130600000,130550615,6521,2473,43.75,42.75,0.0116,0.0018,0.0013,autosome,macro
2,130600001,130700000,130649570,6030,2268,27.625,28.375,-0.0134,-0.0016,-0.001,autosome,macro
2,130700001,130800000,130751521,5793,1965,35.75,29.25,0.1,0.0169,0.0116,autosome,macro
2,130800001,130900000,130850055,6262,2381,37,28.25,0.1341,0.0195,0.013,autosome,macro
2,130900001,131000000,130950435,6907,2744,59.125,30.125,0.3249,0.0537,0.035,autosome,macro
2,131000001,131100000,131051584,6413,2366,54.875,37.625,0.1865,0.0323,0.0217,autosome,macro
2,131100001,131200000,131151108,5788,2236,59,38.5,0.2103,0.0434,0.0284,autosome,macro
2,131200001,131300000,131251295,5772,2045,37.25,19,0.3244,0.0452,0.0298,autosome,macro
2,131300001,131400000,131349870,6161,2326,40.75,34.5,0.0831,0.0125,0.0081,autosome,macro
2,131400001,131500000,131449487,5920,2370,36.25,22.25,0.2393,0.0281,0.0206,autosome,macro
2,131500001,131600000,131550419,5996,2044,39.625,19.625,0.3376,0.0572,0.036,autosome,macro
2,131600001,131700000,131647610,6190,2089,44.25,24,0.2967,0.0536,0.0359,autosome,macro
2,131700001,131800000,131750265,6286,2387,47.875,44.125,0.0408,0.008,0.0055,autosome,macro
2,131800001,131900000,131848766,6368,2451,40.125,33.125,0.0956,0.0138,0.0099,autosome,macro
2,131900001,132000000,131950291,6818,2616,52.5,24,0.3725,0.0559,0.0376,autosome,macro
2,132000001,132100000,132049942,6586,2459,49.375,26.625,0.2993,0.0462,0.0319,autosome,macro
2,132100001,132200000,132150317,6527,2354,54.125,31.375,0.2661,0.0465,0.031,autosome,macro
2,132200001,132300000,132250081,6703,2514,64.625,43.625,0.194,0.0421,0.0279,autosome,macro
2,132300001,132400000,132350806,6612,2580,50.75,36.75,0.16,0.0244,0.0167,autosome,macro
2,132400001,132500000,132448827,5996,2353,51.75,24.5,0.3574,0.066,0.0431,autosome,macro
2,132500001,132600000,132549067,7098,2621,57.875,52.875,0.0451,0.0102,0.0065,autosome,macro
2,132600001,132700000,132649887,6190,2364,80.875,51.625,0.2208,0.0602,0.0386,autosome,macro
2,132700001,132800000,132749872,6897,2481,66.5,35.75,0.3007,0.0638,0.0386,autosome,macro
2,132800001,132900000,132849408,6588,2404,79.25,46,0.2655,0.065,0.0374,autosome,macro
2,132900001,133000000,132949075,6678,2460,88.375,33.625,0.4488,0.1116,0.0706,autosome,macro
2,133000001,133100000,133047822,7111,2740,85,51,0.25,0.0643,0.0405,autosome,macro
2,133100001,133200000,133149121,7135,2474,79.75,38.75,0.346,0.0796,0.0478,autosome,macro
2,133200001,133300000,133249298,6789,2507,62.375,36.375,0.2633,0.0521,0.0336,autosome,macro
2,133300001,133400000,133347444,6399,2322,51.5,40,0.1257,0.0252,0.0171,autosome,macro
2,133400001,133500000,133451979,6555,2548,59.375,28.375,0.3533,0.0565,0.0384,autosome,macro
2,133500001,133600000,133547666,7814,2967,127,87,0.1869,0.0598,0.0383,autosome,macro
2,133600001,133700000,133647835,7290,2678,79.625,54.375,0.1884,0.0469,0.0287,autosome,macro
2,133700001,133800000,133748963,7498,2669,71,38.5,0.2968,0.0581,0.0329,autosome,macro
2,133800001,133900000,133848954,7187,2427,83.125,57.875,0.1791,0.0462,0.0282,autosome,macro
2,133900001,134000000,133950948,7122,2447,80.625,54.125,0.1967,0.0484,0.0324,autosome,macro
2,134000001,134100000,134049444,7472,2725,87.75,54.5,0.2337,0.0553,0.0366,autosome,macro
2,134100001,134200000,134150953,7254,2471,77.75,50.5,0.2125,0.0446,0.0291,autosome,macro
2,134200001,134300000,134249761,6980,2431,62,55,0.0598,0.01,0.0068,autosome,macro
2,134300001,134400000,134351850,7010,2467,79.75,47.75,0.251,0.0531,0.0366,autosome,macro
2,134400001,134500000,134448692,6863,2517,94.875,62.125,0.2086,0.054,0.0353,autosome,macro
2,134500001,134600000,134548680,6557,2363,93.75,50,0.3043,0.0795,0.0532,autosome,macro
2,134600001,134700000,134651085,6943,2589,93,72.5,0.1239,0.0363,0.0232,autosome,macro
2,134700001,134800000,134750649,6573,2315,59.5,39.5,0.202,0.0402,0.026,autosome,macro
2,134800001,134900000,134850015,6160,2215,51,29,0.275,0.0444,0.0294,autosome,macro
2,134900001,135000000,134949388,6143,2207,53.5,36,0.1955,0.035,0.0225,autosome,macro
2,135000001,135100000,135047983,5997,2067,79,36.75,0.365,0.0921,0.0589,autosome,macro
2,135100001,135200000,135152558,5039,1597,50.75,33.75,0.2012,0.0466,0.0312,autosome,macro
2,135200001,135300000,135249621,5758,1801,55.5,32.25,0.265,0.0557,0.0376,autosome,macro
2,135300001,135400000,135350727,5757,2099,82.625,41.625,0.33,0.0844,0.0552,autosome,macro
2,135400001,135500000,135451930,5782,2234,62.25,42,0.1942,0.043,0.0282,autosome,macro
2,135500001,135600000,135549420,5411,2116,47.375,58.875,-0.1082,-0.0227,-0.0153,autosome,macro
2,135600001,135700000,135650977,6446,2497,73.75,45,0.2421,0.0524,0.0346,autosome,macro
2,135700001,135800000,135746998,5733,2051,48.75,18.25,0.4552,0.0652,0.0446,autosome,macro
2,135800001,135900000,135852387,6002,2186,45,40.25,0.0557,0.0093,0.0062,autosome,macro
2,135900001,136000000,135950878,6931,2486,91.875,55.375,0.2479,0.0648,0.0412,autosome,macro
2,136000001,136100000,136050080,6957,2389,71.875,60.375,0.087,0.0213,0.0142,autosome,macro
2,136100001,136200000,136148172,6020,1991,52.75,23.25,0.3882,0.0628,0.0401,autosome,macro
2,136200001,136300000,136250097,6549,2353,48.875,46.625,0.0236,0.0043,0.003,autosome,macro
2,136300001,136400000,136349635,7022,2550,80.25,54.5,0.1911,0.0464,0.0306,autosome,macro
2,136400001,136500000,136450649,5596,2039,87.125,46.875,0.3004,0.0803,0.0509,autosome,macro
2,136500001,136600000,136547178,6749,2379,82.625,66.125,0.1109,0.0298,0.0187,autosome,macro
2,136600001,136700000,136653032,6600,2415,66.375,49.375,0.1469,0.0292,0.0201,autosome,macro
2,136700001,136800000,136748659,6582,2137,41.25,24.5,0.2548,0.0271,0.0193,autosome,macro
2,136800001,136900000,136852307,6076,1979,35.5,31.5,0.0597,0.0079,0.0055,autosome,macro
2,136900001,137000000,136949408,6432,2288,40.25,36.25,0.0523,0.0076,0.0051,autosome,macro
2,137000001,137100000,137048037,6396,2398,48.75,40.5,0.0924,0.0153,0.0099,autosome,macro
2,137100001,137200000,137151161,6788,2578,55,42.75,0.1253,0.0219,0.0146,autosome,macro
2,137200001,137300000,137247595,5979,2274,45.5,30.75,0.1934,0.0265,0.0183,autosome,macro
2,137300001,137400000,137350676,5707,2073,30,33.5,-0.0551,-0.0066,-0.0045,autosome,macro
2,137400001,137500000,137450469,6093,2248,55.75,41.5,0.1465,0.025,0.0167,autosome,macro
2,137500001,137600000,137546292,5635,1656,30.5,17.5,0.2708,0.0346,0.0233,autosome,macro
2,137600001,137700000,137651224,5794,2002,36.75,35,0.0244,0.0041,0.0024,autosome,macro
2,137700001,137800000,137749259,5303,2127,31.75,21.75,0.1869,0.0199,0.0128,autosome,macro
2,137800001,137900000,137850998,5449,1664,44.75,24.5,0.2924,0.0407,0.0274,autosome,macro
2,137900001,138000000,137950498,5885,1860,40.25,21.5,0.3036,0.0424,0.0276,autosome,macro
2,138000001,138100000,138048574,6061,2242,41,19.75,0.3498,0.0437,0.03,autosome,macro
2,138100001,138200000,138148537,7582,2654,66.375,45.375,0.1879,0.0375,0.0232,autosome,macro
2,138200001,138300000,138249675,6350,2124,62.875,41.625,0.2033,0.0413,0.0267,autosome,macro
2,138300001,138400000,138351680,6599,2335,65,49.75,0.1329,0.0289,0.019,autosome,macro
2,138400001,138500000,138451968,6135,2261,72,37.5,0.3151,0.0652,0.0448,autosome,macro
2,138500001,138600000,138548610,7818,2908,88.875,52.875,0.254,0.0568,0.0383,autosome,macro
2,138600001,138700000,138649557,6902,2703,65.25,51.5,0.1178,0.0243,0.0162,autosome,macro
2,138700001,138800000,138749730,6475,2381,46.375,24.875,0.3018,0.0439,0.0287,autosome,macro
2,138800001,138900000,138848874,6544,2287,61.25,29,0.3573,0.0626,0.045,autosome,macro
2,138900001,139000000,138950096,6329,2440,68.5,29.25,0.4015,0.0713,0.0481,autosome,macro
2,139000001,139100000,139050273,6963,2803,68.625,30.375,0.3864,0.0584,0.0405,autosome,macro
2,139100001,139200000,139148463,6668,2725,49.5,32,0.2147,0.028,0.0196,autosome,macro
2,139200001,139300000,139247130,6474,2509,109.625,17.625,0.723,0.1563,0.1088,autosome,macro
2,139300001,139400000,139352559,6395,2482,54.75,42.25,0.1289,0.0215,0.0147,autosome,macro
2,139400001,139500000,139449530,6359,2554,28.75,13.75,0.3529,0.03,0.0205,autosome,macro
2,139500001,139600000,139554618,6340,2422,15.75,13.25,0.0862,0.0041,0.0031,autosome,macro
2,139600001,139700000,139651879,6000,2346,48.375,37.125,0.1316,0.0217,0.0142,autosome,macro
2,139700001,139800000,139748072,6444,2483,45.5,33.5,0.1519,0.023,0.0148,autosome,macro
2,139800001,139900000,139846297,5283,1922,24.25,13.75,0.2763,0.0286,0.0189,autosome,macro
2,139900001,140000000,139948609,6353,2444,58,26.75,0.3687,0.0597,0.0406,autosome,macro
2,140000001,140100000,140048939,5898,2387,20.375,18.125,0.0584,0.0053,0.0036,autosome,macro
2,140100001,140200000,140151401,6429,2416,34.375,30.625,0.0577,0.0077,0.0052,autosome,macro
2,140200001,140300000,140251064,7045,2744,32.125,12.875,0.4278,0.039,0.0278,autosome,macro
2,140300001,140400000,140349233,7082,2708,49,33.75,0.1843,0.0291,0.0198,autosome,macro
2,140400001,140500000,140449879,7083,2494,76.25,41,0.3006,0.0661,0.0453,autosome,macro
2,140500001,140600000,140550344,7828,2882,86,64.5,0.1429,0.0371,0.0234,autosome,macro
2,140600001,140700000,140651111,7662,2692,67.5,81,-0.0909,-0.0241,-0.015,autosome,macro
2,140700001,140800000,140746039,6552,2312,84.125,44.625,0.3068,0.0801,0.0524,autosome,macro
2,140800001,140900000,140849074,7892,2847,77.625,51.375,0.2035,0.0426,0.0288,autosome,macro
2,140900001,141000000,140947207,7095,2423,105.375,50.875,0.3488,0.1067,0.0691,autosome,macro
2,141000001,141100000,141052621,7384,2495,116.875,54.125,0.367,0.1134,0.0746,autosome,macro
2,141100001,141200000,141149202,8846,3247,171.875,79.625,0.3668,0.1323,0.0784,autosome,macro
2,141200001,141300000,141249874,8433,3181,122,86.5,0.1703,0.0582,0.0359,autosome,macro
2,141300001,141400000,141348045,7180,2529,95.875,49.625,0.3179,0.0928,0.0589,autosome,macro
2,141400001,141500000,141452074,7569,2726,106.625,72.125,0.193,0.0591,0.0379,autosome,macro
2,141500001,141600000,141546961,7249,2778,91.875,53.625,0.2629,0.069,0.0436,autosome,macro
