scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,type,micro.macro
2,36200001,36300000,36248745,7622,2884,90.5,161.5,-0.2817,-0.0787,-0.051,autosome,macro
2,36300001,36400000,36348137,7107,2681,69.375,149.125,-0.365,-0.0949,-0.0635,autosome,macro
2,36400001,36500000,36447251,6822,2298,75.75,97,-0.123,-0.0267,-0.0186,autosome,macro
2,36500001,36600000,36550297,6736,2258,61.25,149.5,-0.4187,-0.1248,-0.0771,autosome,macro
2,36600001,36700000,36650486,7158,2446,64.25,142,-0.377,-0.1036,-0.0666,autosome,macro
2,36700001,36800000,36749489,6393,2342,44.25,155,-0.5558,-0.1429,-0.0967,autosome,macro
2,36800001,36900000,36849278,5766,2184,29.25,87.25,-0.4979,-0.0792,-0.0552,autosome,macro
2,36900001,37000000,36951879,6444,2533,48.5,85.25,-0.2748,-0.0464,-0.0327,autosome,macro
2,37000001,37100000,37051801,6282,2350,36.75,38.5,-0.0233,-0.0024,-0.0017,autosome,macro
2,37100001,37200000,37150927,6657,2571,47,70,-0.1966,-0.0305,-0.0213,autosome,macro
2,37200001,37300000,37249618,6659,2686,54.875,42.125,0.1314,0.0162,0.0115,autosome,macro
2,37300001,37400000,37349878,6600,2476,46.25,105.5,-0.3904,-0.0772,-0.0535,autosome,macro
2,37400001,37500000,37450255,6413,2302,45.75,60.25,-0.1368,-0.0212,-0.0154,autosome,macro
2,37500001,37600000,37550097,6561,2415,66.5,68.25,-0.013,-0.0023,-0.0017,autosome,macro
2,37600001,37700000,37650117,6786,2650,65.625,78.375,-0.0885,-0.0151,-0.0107,autosome,macro
2,37700001,37800000,37749838,6958,2560,44.25,83.75,-0.3086,-0.0505,-0.0361,autosome,macro
2,37800001,37900000,37850891,7118,2786,77.25,109.25,-0.1716,-0.039,-0.0266,autosome,macro
2,37900001,38000000,37949641,7008,2554,65.5,100.75,-0.212,-0.0451,-0.0306,autosome,macro
2,38000001,38100000,38050731,6486,2463,54.375,98.625,-0.2892,-0.0609,-0.0425,autosome,macro
2,38100001,38200000,38150173,6790,2647,87.5,66.25,0.1382,0.029,0.0205,autosome,macro
2,38200001,38300000,38247297,6199,3088,80.75,103.5,-0.1235,-0.0383,-0.0268,autosome,macro
2,38300001,38400000,38343470,3216,1550,25,34.25,-0.1561,-0.0326,-0.0233,autosome,macro
2,38400001,38500000,38454403,5636,3223,65.375,60.375,0.0398,0.0121,0.0093,autosome,macro
2,38500001,38600000,38550685,6654,4045,92.875,88.875,0.022,0.0078,0.0059,autosome,macro
2,38600001,38700000,38646657,5917,3444,68.375,74.375,-0.042,-0.0131,-0.0097,autosome,macro
2,38700001,38800000,38743375,3928,2087,37,46.5,-0.1138,-0.027,-0.0184,autosome,macro
2,38800001,38900000,38844061,2993,1536,17.75,38.75,-0.3717,-0.0597,-0.0419,autosome,macro
2,38900001,39000000,38948069,2359,1371,37.125,18.375,0.3378,0.0708,0.0434,autosome,macro
2,39000001,39100000,39050458,1957,776,15.25,8.25,0.2979,0.0344,0.0215,autosome,macro
2,39100001,39200000,39159439,2723,1523,23.125,23.625,-0.0107,-0.0022,-0.0016,autosome,macro
2,39200001,39300000,39257679,4874,2791,62.75,70.25,-0.0564,-0.0193,-0.0138,autosome,macro
2,39300001,39400000,39350842,6277,3592,79,81.25,-0.014,-0.0053,-0.0039,autosome,macro
2,39400001,39500000,39451806,5235,3128,61.125,86.625,-0.1726,-0.0583,-0.0435,autosome,macro
2,39500001,39600000,39536474,3848,2049,43.5,35.5,0.1013,0.0245,0.0176,autosome,macro
2,39600001,39700000,39651430,2055,719,10.5,13,-0.1064,-0.0105,-0.007,autosome,macro
2,39700001,39800000,39750624,1994,744,9.5,16,-0.2549,-0.0258,-0.0173,autosome,macro
2,39800001,39900000,39855203,2256,865,9,12,-0.1429,-0.0106,-0.0071,autosome,macro
2,39900001,40000000,39952205,1939,776,6.625,33.125,-0.6667,-0.119,-0.071,autosome,macro
2,40000001,40100000,40050744,6947,2550,86.125,129.125,-0.1998,-0.0561,-0.0381,autosome,macro
2,40100001,40200000,40150595,6578,2414,71.875,134.375,-0.303,-0.0857,-0.0562,autosome,macro
2,40200001,40300000,40252442,6802,2592,64.125,141.125,-0.3752,-0.1025,-0.0684,autosome,macro
2,40300001,40400000,40352980,6943,2620,76.625,108.875,-0.1739,-0.0407,-0.0275,autosome,macro
2,40400001,40500000,40449076,7898,3096,98.25,170.75,-0.2695,-0.0753,-0.0517,autosome,macro
2,40500001,40600000,40551831,7263,2790,81.75,157.75,-0.3173,-0.0961,-0.0625,autosome,macro
2,40600001,40700000,40649663,8350,3161,89.125,154.875,-0.2695,-0.068,-0.0459,autosome,macro
2,40700001,40800000,40750038,7167,2553,81.75,132.5,-0.2369,-0.063,-0.0418,autosome,macro
2,40800001,40900000,40851035,7079,2749,59.75,98,-0.2425,-0.0485,-0.0343,autosome,macro
2,40900001,41000000,40951691,7545,2953,69.5,174.75,-0.4309,-0.1218,-0.08,autosome,macro
2,41000001,41100000,41050857,7699,2949,88.125,160.125,-0.29,-0.0807,-0.0549,autosome,macro
2,41100001,41200000,41149879,7532,2718,98.625,148.125,-0.2006,-0.0586,-0.0391,autosome,macro
2,41200001,41300000,41250145,7559,2855,90,153.75,-0.2615,-0.0751,-0.0496,autosome,macro
2,41300001,41400000,41347216,7406,2777,69.75,163.25,-0.4013,-0.1092,-0.0728,autosome,macro
2,41400001,41500000,41454754,6824,2626,91.375,139.875,-0.2097,-0.0601,-0.0402,autosome,macro
2,41500001,41600000,41548769,8733,3224,96.75,173.75,-0.2847,-0.0789,-0.0534,autosome,macro
2,41600001,41700000,41647980,8426,3074,109.125,180.125,-0.2455,-0.0793,-0.0525,autosome,macro
2,41700001,41800000,41749987,7162,2602,78.75,168.75,-0.3636,-0.1203,-0.078,autosome,macro
2,41800001,41900000,41851012,8226,3069,84.75,170.5,-0.3359,-0.09,-0.06,autosome,macro
2,41900001,42000000,41948524,8011,3138,114.625,162.625,-0.1731,-0.0477,-0.0324,autosome,macro
2,42000001,42100000,42047980,7280,2795,64.25,158.5,-0.4231,-0.1098,-0.074,autosome,macro
2,42100001,42200000,42151659,7555,2731,72.5,163.25,-0.3849,-0.1108,-0.0709,autosome,macro
2,42200001,42300000,42245900,7169,2593,76,112.75,-0.1947,-0.0459,-0.0314,autosome,macro
2,42300001,42400000,42352053,6992,2590,73.625,119.625,-0.238,-0.0555,-0.0381,autosome,macro
2,42400001,42500000,42451635,7326,2773,91,140.75,-0.2147,-0.062,-0.041,autosome,macro
2,42500001,42600000,42549383,8102,3085,97.125,157.875,-0.2382,-0.0616,-0.0418,autosome,macro
2,42600001,42700000,42648953,7693,2726,73.75,148,-0.3348,-0.0844,-0.056,autosome,macro
2,42700001,42800000,42750521,7398,2577,76.25,136.5,-0.2832,-0.078,-0.0527,autosome,macro
2,42800001,42900000,42850115,7000,2585,88.5,105.25,-0.0865,-0.019,-0.0137,autosome,macro
2,42900001,43000000,42947499,7231,2779,103.875,146.375,-0.1698,-0.0487,-0.0328,autosome,macro
2,43000001,43100000,43050218,7198,2717,76.75,134.5,-0.2734,-0.0699,-0.0478,autosome,macro
2,43100001,43200000,43149422,7718,2848,90.25,150.25,-0.2495,-0.0675,-0.0456,autosome,macro
2,43200001,43300000,43249882,6710,2540,77.25,168.25,-0.3707,-0.1237,-0.0771,autosome,macro
2,43300001,43400000,43351036,7453,2774,90.375,143.625,-0.2276,-0.0645,-0.0433,autosome,macro
2,43400001,43500000,43450992,7824,2927,96.75,128,-0.139,-0.0378,-0.0254,autosome,macro
2,43500001,43600000,43551185,7085,2665,95.5,101.25,-0.0292,-0.0076,-0.0051,autosome,macro
2,43600001,43700000,43648330,7316,2697,81.625,117.375,-0.1796,-0.0449,-0.0305,autosome,macro
2,43700001,43800000,43757217,6793,2713,95.5,118,-0.1054,-0.0265,-0.0184,autosome,macro
2,43800001,43900000,43849294,7146,2896,61.5,90,-0.1881,-0.0351,-0.0244,autosome,macro
2,43900001,44000000,43949493,7721,2956,70.25,135.5,-0.3171,-0.0805,-0.0544,autosome,macro
2,44000001,44100000,44046734,6094,2413,50.875,78.625,-0.2143,-0.0416,-0.0284,autosome,macro
2,44100001,44200000,44151677,6406,2431,49.75,59.5,-0.0892,-0.0152,-0.0107,autosome,macro
2,44200001,44300000,44253068,5279,2041,55.375,112.125,-0.3388,-0.0999,-0.0664,autosome,macro
2,44300001,44400000,44351891,6000,2344,45.625,104.125,-0.3907,-0.0751,-0.0525,autosome,macro
2,44400001,44500000,44451023,5447,2056,42,110.5,-0.4492,-0.1159,-0.0738,autosome,macro
2,44500001,44600000,44549908,6265,2489,68.625,122.625,-0.2824,-0.0728,-0.05,autosome,macro
2,44600001,44700000,44650523,6585,2678,87.25,65,0.1461,0.0284,0.0197,autosome,macro
2,44700001,44800000,44749394,6138,2410,50.5,80.5,-0.229,-0.0392,-0.0278,autosome,macro
2,44800001,44900000,44848855,5834,2101,41.25,58.5,-0.1729,-0.0246,-0.0177,autosome,macro
2,44900001,45000000,44949828,6521,2356,52,57.25,-0.0481,-0.0071,-0.0051,autosome,macro
2,45000001,45100000,45051471,6199,2354,47.625,67.875,-0.1753,-0.0287,-0.0204,autosome,macro
2,45100001,45200000,45149151,6670,2625,62.75,62,0.006,0.001,0.0007,autosome,macro
2,45200001,45300000,45249543,6783,2677,43.5,66.25,-0.2073,-0.0315,-0.0223,autosome,macro
2,45300001,45400000,45351011,6741,2708,47.375,75.125,-0.2265,-0.0348,-0.0247,autosome,macro
2,45400001,45500000,45447937,6960,2734,50.125,66.875,-0.1432,-0.0222,-0.0155,autosome,macro
2,45500001,45600000,45548204,6226,2208,49.75,38.5,0.1275,0.018,0.0127,autosome,macro
2,45600001,45700000,45651932,5956,2212,28.375,27.875,0.0089,0.0008,0.0006,autosome,macro
2,45700001,45800000,45748081,6486,2373,36.75,66.75,-0.2899,-0.0406,-0.0287,autosome,macro
2,45800001,45900000,45853006,5931,2159,32.75,32,0.0116,0.0011,0.0008,autosome,macro
2,45900001,46000000,45948834,6328,2328,35.625,47.375,-0.1416,-0.0162,-0.0118,autosome,macro
2,46000001,46100000,46049692,6380,2514,51.5,57.5,-0.055,-0.0074,-0.0051,autosome,macro
2,46100001,46200000,46151620,6812,2479,38.75,58.5,-0.2031,-0.0278,-0.0192,autosome,macro
2,46200001,46300000,46251218,6944,2604,30.5,50.5,-0.2469,-0.0259,-0.0185,autosome,macro
2,46300001,46400000,46350737,6290,2342,27.75,59.25,-0.3621,-0.0469,-0.0335,autosome,macro
2,46400001,46500000,46450738,7207,2640,25,62.75,-0.4302,-0.0531,-0.0365,autosome,macro
2,46500001,46600000,46548259,6706,2504,28.5,20.5,0.1633,0.0115,0.0084,autosome,macro
2,46600001,46700000,46651779,6196,2242,19.25,44,-0.3913,-0.0373,-0.0259,autosome,macro
2,46700001,46800000,46750986,5195,1954,36.25,40.5,-0.0554,-0.0074,-0.0051,autosome,macro
2,46800001,46900000,46849406,6067,2260,17.25,40.25,-0.4,-0.0333,-0.0223,autosome,macro
2,46900001,47000000,46951220,7063,2596,25,66.25,-0.4521,-0.0552,-0.0378,autosome,macro
2,47000001,47100000,47047913,6822,2482,25.5,55.5,-0.3704,-0.0421,-0.0293,autosome,macro
2,47100001,47200000,47147018,6887,2335,45.5,53.75,-0.0831,-0.0118,-0.0083,autosome,macro
2,47200001,47300000,47246193,6696,2231,14.375,46.875,-0.5306,-0.0559,-0.0372,autosome,macro
2,47300001,47400000,47350648,6405,2445,13.5,32,-0.4066,-0.0281,-0.0208,autosome,macro
2,47400001,47500000,47449809,6383,2409,22.5,16.75,0.1465,0.0087,0.0065,autosome,macro
2,47500001,47600000,47551667,6359,2262,30.75,22.25,0.1604,0.0129,0.0097,autosome,macro
2,47600001,47700000,47649296,6744,2342,21.5,38,-0.2773,-0.0233,-0.017,autosome,macro
2,47700001,47800000,47750574,6187,2259,21.75,44.5,-0.3434,-0.0355,-0.0249,autosome,macro
2,47800001,47900000,47849243,6527,2417,50.25,60.25,-0.0905,-0.0132,-0.0092,autosome,macro
2,47900001,48000000,47948428,7417,2609,13.25,84.5,-0.7289,-0.0879,-0.0629,autosome,macro
2,48000001,48100000,48049225,6559,2375,28.5,58.75,-0.3467,-0.0415,-0.0293,autosome,macro
2,48100001,48200000,48152341,6555,2374,12.625,32.375,-0.4389,-0.0269,-0.0194,autosome,macro
2,48200001,48300000,48248709,6422,2439,14.5,28.75,-0.3295,-0.0199,-0.0143,autosome,macro
2,48300001,48400000,48352820,5639,2296,12.5,30.25,-0.4152,-0.0266,-0.0182,autosome,macro
2,48400001,48500000,48449385,5294,2041,11,39,-0.56,-0.0431,-0.0309,autosome,macro
2,48500001,48600000,48549854,5161,2030,11,30,-0.4634,-0.0317,-0.0214,autosome,macro
2,48600001,48700000,48651092,4939,1962,9.75,33.5,-0.5491,-0.0427,-0.0289,autosome,macro
2,48700001,48800000,48747799,4149,1666,7.625,16.875,-0.3776,-0.0178,-0.0125,autosome,macro
2,48800001,48900000,48850001,5068,2098,9.625,26.375,-0.4653,-0.0291,-0.0197,autosome,macro
2,48900001,49000000,48950220,4300,1701,9.875,31.875,-0.5269,-0.0472,-0.0319,autosome,macro
2,49000001,49100000,49043494,4061,1690,13.25,47,-0.5602,-0.0724,-0.0494,autosome,macro
2,49100001,49200000,49144680,3769,1565,14.375,31.375,-0.3716,-0.0383,-0.0267,autosome,macro
2,49200001,49300000,49258450,4871,1984,49.5,42.5,0.0761,0.0116,0.0078,autosome,macro
2,49300001,49400000,49349639,5930,2407,34.25,15.25,0.3838,0.0316,0.0219,autosome,macro
2,49400001,49500000,49450245,6251,2460,24.125,76.375,-0.5199,-0.0698,-0.0482,autosome,macro
2,49500001,49600000,49549180,5403,2086,16.25,34.5,-0.3596,-0.0339,-0.0239,autosome,macro
2,49600001,49700000,49651199,5558,2154,14,17.75,-0.1181,-0.0062,-0.0045,autosome,macro
2,49700001,49800000,49752860,4577,1779,12.125,23.625,-0.3217,-0.0248,-0.0177,autosome,macro
2,49800001,49900000,49850264,5284,2053,10,18.5,-0.2982,-0.0145,-0.0106,autosome,macro
2,49900001,50000000,49947585,5571,2279,10.125,17.875,-0.2768,-0.0134,-0.0097,autosome,macro
2,50000001,50100000,50048663,5984,2448,32.875,48.125,-0.1883,-0.0247,-0.0174,autosome,macro
2,50100001,50200000,50150268,6359,2697,38.25,55.25,-0.1818,-0.0237,-0.0168,autosome,macro
2,50200001,50300000,50246531,6036,2495,41.625,39.125,0.031,0.0038,0.0028,autosome,macro
2,50300001,50400000,50352756,6427,2627,44.375,84.875,-0.3133,-0.058,-0.0389,autosome,macro
2,50400001,50500000,50451549,6269,2624,45.75,47.5,-0.0188,-0.003,-0.0021,autosome,macro
2,50500001,50600000,50550912,5769,2359,35.125,61.125,-0.2701,-0.0409,-0.0283,autosome,macro
2,50600001,50700000,50651686,6151,2558,46.375,67.875,-0.1882,-0.0335,-0.0228,autosome,macro
2,50700001,50800000,50750781,5078,1996,37,42.25,-0.0662,-0.0095,-0.0066,autosome,macro
2,50800001,50900000,50851469,6365,2487,60.5,55.75,0.0409,0.0066,0.0044,autosome,macro
2,50900001,51000000,50950524,6962,2827,50.25,103.5,-0.3463,-0.0658,-0.0439,autosome,macro
2,51000001,51100000,51045410,6254,2499,39.375,85.125,-0.3675,-0.0733,-0.0496,autosome,macro
2,51100001,51200000,51148496,6069,2477,38.5,74,-0.3156,-0.053,-0.0371,autosome,macro
2,51200001,51300000,51249175,6129,2337,43,35,0.1026,0.0123,0.0087,autosome,macro
2,51300001,51400000,51348925,5826,2454,32.875,33.625,-0.0113,-0.0012,-0.0009,autosome,macro
2,51400001,51500000,51450520,6945,2945,49.875,40.125,0.1083,0.0127,0.009,autosome,macro
2,51500001,51600000,51549380,5990,2448,27.5,64.5,-0.4022,-0.0542,-0.0376,autosome,macro
2,51600001,51700000,51649404,5644,2255,32.125,27.625,0.0753,0.0083,0.0058,autosome,macro
2,51700001,51800000,51748133,5799,2239,17.875,20.375,-0.0654,-0.0038,-0.0029,autosome,macro
2,51800001,51900000,51848953,6444,2504,21.25,50.75,-0.4097,-0.0415,-0.0287,autosome,macro
2,51900001,52000000,51950593,5948,2341,15.5,31,-0.3333,-0.0228,-0.017,autosome,macro
2,52000001,52100000,52051388,5579,2318,14.75,78.75,-0.6845,-0.0926,-0.0661,autosome,macro
2,52100001,52200000,52150876,6055,2486,61,73.5,-0.0929,-0.0174,-0.0121,autosome,macro
2,52200001,52300000,52250003,6219,2576,60.5,34,0.2804,0.0398,0.0274,autosome,macro
2,52300001,52400000,52346364,6127,2524,31.625,55.375,-0.273,-0.0347,-0.0237,autosome,macro
2,52400001,52500000,52450575,6272,2430,46.75,46,0.0081,0.001,0.0007,autosome,macro
2,52500001,52600000,52548184,5870,2305,29.875,56.875,-0.3112,-0.0469,-0.033,autosome,macro
2,52600001,52700000,52649017,5608,2308,16.5,19,-0.0704,-0.0041,-0.003,autosome,macro
2,52700001,52800000,52746953,5737,2277,35.5,55,-0.2155,-0.0311,-0.0218,autosome,macro
2,52800001,52900000,52850622,5783,2277,20.25,42.25,-0.352,-0.032,-0.0236,autosome,macro
2,52900001,53000000,52949777,5595,2330,35.5,41.25,-0.0749,-0.0096,-0.0069,autosome,macro
2,53000001,53100000,53049510,6313,2726,45.125,54.125,-0.0907,-0.013,-0.0089,autosome,macro
2,53100001,53200000,53151539,5977,2570,59,82.5,-0.1661,-0.0342,-0.0229,autosome,macro
2,53200001,53300000,53248707,5979,2591,30.75,31.25,-0.0081,-0.0007,-0.0005,autosome,macro
2,53300001,53400000,53348742,5994,2413,26.875,40.875,-0.2066,-0.0222,-0.0149,autosome,macro
2,53400001,53500000,53448864,5367,2133,19.75,28.5,-0.1813,-0.0154,-0.0101,autosome,macro
2,53500001,53600000,53550213,5286,2042,11.5,15.5,-0.1481,-0.0065,-0.0045,autosome,macro
2,53600001,53700000,53653785,5251,2093,6.875,35.625,-0.6765,-0.0497,-0.0348,autosome,macro
2,53700001,53800000,53749961,5933,2344,20.75,31.25,-0.2019,-0.0188,-0.0129,autosome,macro
2,53800001,53900000,53851235,5145,2000,10.375,16.875,-0.2385,-0.013,-0.0091,autosome,macro
2,53900001,54000000,53949721,5091,2130,15.625,36.875,-0.4048,-0.0387,-0.0269,autosome,macro
2,54000001,54100000,54048380,5808,2324,16.75,37.75,-0.3853,-0.0361,-0.0256,autosome,macro
2,54100001,54200000,54150360,5906,2381,25.5,20.25,0.1148,0.0093,0.0067,autosome,macro
2,54200001,54300000,54257368,4425,1745,23.25,19,0.1006,0.0094,0.0067,autosome,macro
2,54300001,54400000,54353636,6055,2407,78.375,49.125,0.2294,0.0468,0.0333,autosome,macro
2,54400001,54500000,54450184,5296,1957,43.5,51.75,-0.0866,-0.0154,-0.0108,autosome,macro
2,54500001,54600000,54551143,5663,2202,31.5,52.5,-0.25,-0.037,-0.0253,autosome,macro
2,54600001,54700000,54648455,5332,2012,42.5,39.25,0.0398,0.006,0.0043,autosome,macro
2,54700001,54800000,54753312,5630,2471,48.625,56.375,-0.0738,-0.012,-0.0084,autosome,macro
2,54800001,54900000,54852629,6273,2499,43,76.75,-0.2818,-0.0457,-0.0315,autosome,macro
2,54900001,55000000,54949219,6418,2573,67.75,37,0.2936,0.0434,0.0299,autosome,macro
2,55000001,55100000,55046392,6844,2617,45.25,108,-0.4095,-0.0846,-0.0588,autosome,macro
2,55100001,55200000,55150584,6007,2433,19.25,50.75,-0.45,-0.0482,-0.034,autosome,macro
2,55200001,55300000,55251033,5727,2298,15,37.5,-0.4286,-0.0354,-0.0259,autosome,macro
2,55300001,55400000,55348691,5709,2330,36.125,58.875,-0.2395,-0.0353,-0.0236,autosome,macro
2,55400001,55500000,55450022,5223,2124,13.625,51.375,-0.5808,-0.0581,-0.0405,autosome,macro
2,55500001,55600000,55550041,5248,2231,12,50.25,-0.6145,-0.0624,-0.0438,autosome,macro
2,55600001,55700000,55649398,5017,1966,50.375,13.875,0.5681,0.06,0.0429,autosome,macro
2,55700001,55800000,55748802,5440,2242,14,32.75,-0.4011,-0.0297,-0.021,autosome,macro
2,55800001,55900000,55850320,5289,2175,10.5,43.5,-0.6111,-0.0533,-0.0369,autosome,macro
2,55900001,56000000,55951175,4531,1873,6.375,47.125,-0.7617,-0.0793,-0.0541,autosome,macro
2,56000001,56100000,56050334,4511,1789,9.875,44.875,-0.6393,-0.0675,-0.0451,autosome,macro
2,56100001,56200000,56150533,4997,2077,6.25,35.75,-0.7024,-0.0508,-0.0322,autosome,macro
2,56200001,56300000,56247432,4918,2033,5.75,37.75,-0.7356,-0.0596,-0.0395,autosome,macro
2,56300001,56400000,56350654,4520,1829,6.875,24.625,-0.5635,-0.0363,-0.0239,autosome,macro
2,56400001,56500000,56447906,5207,2172,9.5,29.25,-0.5097,-0.0347,-0.0239,autosome,macro
2,56500001,56600000,56551900,4870,1969,10.625,19.125,-0.2857,-0.0167,-0.0119,autosome,macro
2,56600001,56700000,56650964,5192,2074,15.25,20,-0.1348,-0.0083,-0.006,autosome,macro
2,56700001,56800000,56751370,4830,1864,25.375,9.375,0.4604,0.0268,0.0198,autosome,macro
2,56800001,56900000,56850665,5345,2303,15.75,16.5,-0.0233,-0.0012,-0.0009,autosome,macro
2,56900001,57000000,56946605,4780,1952,18,9.25,0.3211,0.016,0.0118,autosome,macro
2,57000001,57100000,57049656,5018,2119,15.625,65.375,-0.6142,-0.0929,-0.0641,autosome,macro
2,57100001,57200000,57148756,5550,2344,77.25,53.5,0.1816,0.0376,0.0243,autosome,macro
2,57200001,57300000,57249964,6078,2633,48.875,85.625,-0.2732,-0.0478,-0.0323,autosome,macro
2,57300001,57400000,57351263,5237,2227,37.375,40.625,-0.0417,-0.0054,-0.0039,autosome,macro
2,57400001,57500000,57450409,5161,2132,22.875,101.625,-0.6325,-0.1287,-0.0874,autosome,macro
2,57500001,57600000,57551541,5012,1855,24.75,71,-0.483,-0.0786,-0.0556,autosome,macro
2,57600001,57700000,57651017,6541,2552,61.25,94,-0.211,-0.0454,-0.0311,autosome,macro
2,57700001,57800000,57748223,6106,2471,38.25,51.25,-0.1453,-0.0203,-0.014,autosome,macro
2,57800001,57900000,57850958,5595,2240,32,44.5,-0.1634,-0.0203,-0.0145,autosome,macro
2,57900001,58000000,57948481,5684,2168,50.125,46.875,0.0335,0.0056,0.0039,autosome,macro
2,58000001,58100000,58050569,5934,2328,36,41.25,-0.068,-0.0085,-0.0058,autosome,macro
2,58100001,58200000,58150809,5496,2147,41.75,52.25,-0.1117,-0.0178,-0.0128,autosome,macro
2,58200001,58300000,58255266,4981,1995,32.625,44.625,-0.1553,-0.0241,-0.0166,autosome,macro
2,58300001,58400000,58347940,6005,2430,34.125,46.625,-0.1548,-0.0196,-0.0136,autosome,macro
2,58400001,58500000,58451232,6138,2480,31.25,76.25,-0.4186,-0.0689,-0.0467,autosome,macro
2,58500001,58600000,58548683,6856,2754,61.75,99.25,-0.2329,-0.0506,-0.0334,autosome,macro
2,58600001,58700000,58647952,6103,2375,32.25,47.75,-0.1938,-0.0265,-0.0186,autosome,macro
2,58700001,58800000,58748429,6443,2454,41,65.75,-0.2319,-0.0364,-0.0246,autosome,macro
2,58800001,58900000,58848143,6265,2485,23.25,81,-0.554,-0.0804,-0.0552,autosome,macro
2,58900001,59000000,58955510,6321,2437,65.375,47.375,0.1596,0.0293,0.02,autosome,macro
2,59000001,59100000,59050523,6932,2708,32.625,86.375,-0.4517,-0.0742,-0.0512,autosome,macro
2,59100001,59200000,59149095,7036,2731,67.375,56.125,0.0911,0.0151,0.0106,autosome,macro
2,59200001,59300000,59250347,5409,2177,31.5,49.75,-0.2246,-0.0317,-0.0212,autosome,macro
2,59300001,59400000,59349218,6550,2518,39.75,64,-0.2337,-0.0327,-0.0233,autosome,macro
2,59400001,59500000,59452594,5537,2223,48.125,71.125,-0.1929,-0.0388,-0.0255,autosome,macro
2,59500001,59600000,59552301,6809,2895,26.125,72.125,-0.4682,-0.0597,-0.0414,autosome,macro
2,59600001,59700000,59647630,6437,2738,87.625,68.375,0.1234,0.0279,0.0189,autosome,macro
2,59700001,59800000,59750267,6453,2613,38.5,77.25,-0.3348,-0.0563,-0.0397,autosome,macro
2,59800001,59900000,59850181,7216,2935,31.5,43,-0.1544,-0.0157,-0.0112,autosome,macro
2,59900001,60000000,59950551,6958,2763,18.75,55.25,-0.4932,-0.0514,-0.0367,autosome,macro
2,60000001,60100000,60049930,6258,2438,22,39.5,-0.2846,-0.0263,-0.0189,autosome,macro
2,60100001,60200000,60150263,6607,2656,28.375,42.875,-0.2035,-0.0193,-0.0138,autosome,macro
2,60200001,60300000,60248604,6674,2647,31.25,59.25,-0.3094,-0.0409,-0.0281,autosome,macro
2,60300001,60400000,60349165,5757,2216,25.125,23.125,0.0415,0.0034,0.0024,autosome,macro
2,60400001,60500000,60449831,6133,2451,19.75,27,-0.1551,-0.0109,-0.0082,autosome,macro
2,60500001,60600000,60550769,5996,2367,12.5,15,-0.0909,-0.0035,-0.0026,autosome,macro
2,60600001,60700000,60648700,4996,1921,11,15.25,-0.1619,-0.0082,-0.0059,autosome,macro
2,60700001,60800000,60751816,5323,2115,11,27.75,-0.4323,-0.0286,-0.0207,autosome,macro
2,60800001,60900000,60852699,5902,2427,7.5,44,-0.7087,-0.0549,-0.0387,autosome,macro
2,60900001,61000000,60950066,4744,1924,17.625,24.625,-0.1657,-0.0132,-0.0093,autosome,macro
2,61000001,61100000,61050269,5216,2154,9.75,25,-0.4388,-0.0258,-0.0181,autosome,macro
2,61100001,61200000,61149957,5163,2205,20,30.25,-0.204,-0.0174,-0.0124,autosome,macro
2,61200001,61300000,61251420,6356,2436,41.875,28.875,0.1837,0.0175,0.0126,autosome,macro
2,61300001,61400000,61349742,6399,2543,22,41.75,-0.3098,-0.0257,-0.0189,autosome,macro
2,61400001,61500000,61449595,5677,2336,36.75,74.25,-0.3378,-0.0568,-0.0399,autosome,macro
2,61500001,61600000,61549276,5477,2198,30.5,64.75,-0.3596,-0.0612,-0.0432,autosome,macro
2,61600001,61700000,61650221,6402,2489,42.625,49.625,-0.0759,-0.0094,-0.0068,autosome,macro
2,61700001,61800000,61752792,7071,2764,67.75,82.75,-0.0997,-0.0183,-0.0129,autosome,macro
2,61800001,61900000,61849160,7659,3070,71.25,88.5,-0.108,-0.0227,-0.0151,autosome,macro
2,61900001,62000000,61951374,6024,2459,33.25,50.25,-0.2036,-0.0288,-0.0199,autosome,macro
2,62000001,62100000,62052271,5883,2410,39.25,60.75,-0.215,-0.0358,-0.0244,autosome,macro
2,62100001,62200000,62151012,6017,2435,50.5,54.5,-0.0381,-0.006,-0.0042,autosome,macro
2,62200001,62300000,62247698,7030,2656,39.75,80.25,-0.3375,-0.0543,-0.038,autosome,macro
2,62300001,62400000,62348516,6410,2535,36.875,59.125,-0.2318,-0.034,-0.024,autosome,macro
2,62400001,62500000,62448825,6137,2286,41.375,57.625,-0.1641,-0.0248,-0.0177,autosome,macro
2,62500001,62600000,62549158,6331,2476,28.125,39.875,-0.1728,-0.02,-0.0141,autosome,macro
2,62600001,62700000,62651046,6453,2558,25.875,67.875,-0.448,-0.063,-0.0431,autosome,macro
2,62700001,62800000,62749635,6612,2567,38.875,63.375,-0.2396,-0.0355,-0.0247,autosome,macro
2,62800001,62900000,62848860,5842,2552,25.5,78.25,-0.5084,-0.0788,-0.0547,autosome,macro
2,62900001,63000000,62949757,6556,2671,26.25,51.5,-0.3248,-0.0362,-0.0254,autosome,macro
2,63000001,63100000,63051159,6989,2593,29.5,50.5,-0.2625,-0.0309,-0.0217,autosome,macro
