scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,type,micro.macro
27,100001,200000,140515,6259,1533,63.5,68.5,-0.0379,-0.0126,-0.0076,autosome,macro
27,200001,300000,260203,4421,981,30.25,22.5,0.1469,0.0302,0.0196,autosome,macro
27,300001,400000,351840,7274,2034,59.125,20.375,0.4874,0.0637,0.043,autosome,macro
27,400001,500000,452162,7152,1475,54.25,28.5,0.3112,0.0659,0.0443,autosome,macro
27,500001,600000,552271,7488,1897,84.5,36.75,0.3938,0.0863,0.0601,autosome,macro
27,600001,700000,649347,8563,1861,89.375,39.375,0.3883,0.1025,0.0696,autosome,macro
27,700001,800000,751093,7736,1989,63.25,62,0.01,0.0024,0.0015,autosome,macro
27,800001,900000,850568,7309,2429,88.625,79.375,0.0551,0.0145,0.0091,autosome,macro
27,900001,1000000,951223,6639,1556,48.5,46,0.0265,0.0058,0.0039,autosome,macro
27,1000001,1100000,1053016,6760,1319,57.375,40.375,0.1739,0.0468,0.0311,autosome,macro
27,1100001,1200000,1153509,7276,1822,79.375,66.875,0.0855,0.0214,0.015,autosome,macro
27,1200001,1300000,1247936,7291,2382,80.375,80.125,0.0016,0.0004,0.0002,autosome,macro
27,1300001,1400000,1350192,7046,2244,72.625,74.375,-0.0119,-0.0032,-0.0019,autosome,macro
27,1400001,1500000,1448367,7309,2250,91.125,83.625,0.0429,0.0124,0.0079,autosome,macro
27,1500001,1600000,1549868,8626,2437,109,78,0.1658,0.046,0.0292,autosome,macro
27,1600001,1700000,1650358,8596,2399,90.875,86.625,0.0239,0.0063,0.004,autosome,macro
27,1700001,1800000,1749579,8300,2730,100.25,110.5,-0.0486,-0.0136,-0.0086,autosome,macro
27,1800001,1900000,1851326,6912,2018,60.875,64.625,-0.0299,-0.0071,-0.0044,autosome,macro
27,1900001,2000000,1948979,6639,1300,51.375,59.375,-0.0722,-0.0219,-0.0138,autosome,macro
27,2000001,2100000,2045010,7559,2145,87.375,96.875,-0.0516,-0.0176,-0.0106,autosome,macro
27,2100001,2200000,2150372,7392,2452,99.125,103.875,-0.0234,-0.0072,-0.0045,autosome,macro
27,2200001,2300000,2253495,8166,2611,110.125,95.375,0.0718,0.0198,0.0127,autosome,macro
27,2300001,2400000,2349995,7196,2118,69.5,71.25,-0.0124,-0.0032,-0.002,autosome,macro
27,2400001,2500000,2451355,7453,1769,81.25,63.75,0.1207,0.0358,0.023,autosome,macro
27,2500001,2600000,2548283,6966,2170,85.25,80,0.0318,0.0086,0.0056,autosome,macro
27,2600001,2700000,2649618,8110,2148,96.5,77.5,0.1092,0.0322,0.0211,autosome,macro
27,2700001,2800000,2746925,6297,1682,55,67.25,-0.1002,-0.0269,-0.0169,autosome,macro
27,2800001,2900000,2854079,6509,1648,43.75,42.5,0.0145,0.0024,0.0015,autosome,macro
27,2900001,3000000,2947144,6047,1047,39,21.75,0.284,0.0594,0.0381,autosome,macro
27,3000001,3100000,3053213,6954,1453,53.875,43.375,0.108,0.0276,0.0176,autosome,macro
27,3100001,3200000,3148247,7966,1909,68,56,0.0968,0.0234,0.0153,autosome,macro
27,3200001,3300000,3247968,8108,2286,108.375,74.875,0.1828,0.0522,0.0344,autosome,macro
27,3300001,3400000,3346680,8126,2099,72,69.75,0.0159,0.0044,0.0026,autosome,macro
27,3400001,3500000,3448790,7014,2195,76.75,67.5,0.0641,0.0153,0.0096,autosome,macro
27,3500001,3600000,3549472,7113,1845,62.25,63,-0.006,-0.0016,-0.001,autosome,macro
27,3600001,3700000,3646617,6914,1941,81.875,53.875,0.2063,0.0495,0.0314,autosome,macro
27,3700001,3800000,3750370,6847,2534,132.875,96.875,0.1567,0.048,0.0304,autosome,macro
27,3800001,3900000,3850212,7069,2261,74.625,69.875,0.0329,0.0081,0.005,autosome,macro
27,3900001,4000000,3951052,7811,2624,92.375,113.375,-0.1021,-0.0314,-0.0191,autosome,macro
27,4000001,4100000,4052046,8849,2733,115.375,81.875,0.1698,0.0472,0.0298,autosome,macro
27,4100001,4200000,4149017,7804,2244,104.25,89.75,0.0747,0.0216,0.0135,autosome,macro
27,4200001,4300000,4244485,6628,1447,54.625,61.625,-0.0602,-0.0187,-0.012,autosome,macro
27,4300001,4400000,4351619,7220,1482,58.125,53.125,0.0449,0.0121,0.0082,autosome,macro
27,4400001,4500000,4446501,6918,1508,83.75,54.75,0.2094,0.0659,0.0426,autosome,macro
27,4500001,4600000,4555008,7854,2288,90.375,82.625,0.0448,0.0118,0.0081,autosome,macro
27,4600001,4700000,4616585,2460,538,18.125,13.875,0.1328,0.0309,0.0188,autosome,macro
28,1,100000,50712,4240,758,46.75,29.5,0.2262,0.0909,0.0556,autosome,macro
28,100001,200000,152850,6095,1493,46.25,43.75,0.0278,0.0067,0.0044,autosome,macro
28,200001,300000,246283,6556,1652,76.75,54.75,0.1673,0.0467,0.0305,autosome,macro
28,300001,400000,353828,7334,2256,102.375,69.875,0.1887,0.0502,0.0315,autosome,macro
28,400001,500000,449506,8918,2916,125.625,118.375,0.0297,0.0092,0.0059,autosome,macro
28,500001,600000,549365,8700,3148,127,149.75,-0.0822,-0.0268,-0.017,autosome,macro
28,600001,700000,647202,8665,3062,111.625,150.375,-0.1479,-0.0458,-0.0291,autosome,macro
28,700001,800000,751265,7958,2728,105.125,113.625,-0.0389,-0.0116,-0.0072,autosome,macro
28,800001,900000,849233,8044,2787,94.625,122.125,-0.1269,-0.0361,-0.0229,autosome,macro
28,900001,1000000,950298,8227,2835,94.875,99.125,-0.0219,-0.0056,-0.0036,autosome,macro
28,1000001,1100000,1050607,8147,2475,104.125,106.375,-0.0107,-0.0033,-0.0021,autosome,macro
28,1100001,1200000,1148178,8598,2423,128,93.75,0.1545,0.0472,0.0305,autosome,macro
28,1200001,1300000,1249896,6235,2124,70.75,42,0.255,0.0561,0.0319,autosome,macro
28,1300001,1400000,1350874,6756,2298,71.625,62.875,0.0651,0.0164,0.0098,autosome,macro
28,1400001,1500000,1448342,6960,2641,84,68.75,0.0998,0.0257,0.0163,autosome,macro
28,1500001,1600000,1552785,6537,2380,90.25,66.75,0.1497,0.0399,0.0251,autosome,macro
28,1600001,1700000,1650893,8309,2143,79.625,70.625,0.0599,0.0147,0.0098,autosome,macro
28,1700001,1800000,1750807,7710,2114,91.25,65.25,0.1661,0.0443,0.0298,autosome,macro
28,1800001,1900000,1848666,7119,1798,92.125,63.875,0.1811,0.0543,0.0354,autosome,macro
28,1900001,2000000,1945722,7752,1993,65.5,88,-0.1466,-0.0428,-0.0273,autosome,macro
28,2000001,2100000,2048502,8017,2188,76.625,91.125,-0.0864,-0.024,-0.0158,autosome,macro
28,2100001,2200000,2144396,7420,2436,80.75,99.25,-0.1028,-0.0283,-0.0175,autosome,macro
28,2200001,2300000,2244084,6486,1738,79.875,71.125,0.0579,0.0163,0.0108,autosome,macro
28,2300001,2400000,2355017,5876,1358,34,45.5,-0.1447,-0.0267,-0.0171,autosome,macro
28,2400001,2500000,2448733,8531,2137,83.75,49.75,0.2547,0.0608,0.0406,autosome,macro
28,2500001,2600000,2551052,6327,1298,30.625,26.625,0.0699,0.0128,0.0085,autosome,macro
28,2600001,2700000,2654819,5874,1123,39.875,31.625,0.1154,0.0306,0.0202,autosome,macro
28,2700001,2800000,2758504,7312,1779,67.25,58.75,0.0675,0.0177,0.0109,autosome,macro
28,2800001,2900000,2850800,9397,2534,101.875,106.125,-0.0204,-0.0062,-0.0035,autosome,macro
28,2900001,3000000,2947441,7877,2056,64.875,72.375,-0.0546,-0.0148,-0.0093,autosome,macro
28,3000001,3100000,3052187,9300,2936,122.875,98.875,0.1082,0.0299,0.0194,autosome,macro
28,3100001,3200000,3150735,7620,2570,124.25,86.5,0.1791,0.0419,0.0289,autosome,macro
28,3200001,3300000,3249529,7591,2552,95.75,111.25,-0.0749,-0.0196,-0.0124,autosome,macro
28,3300001,3400000,3351673,6526,1820,59.875,55.625,0.0368,0.0067,0.0044,autosome,macro
28,3400001,3500000,3423646,3573,977,34.25,42.5,-0.1075,-0.0238,-0.0152,autosome,macro
29,1,100000,49475,9358,2487,103.5,95.25,0.0415,0.0117,0.008,autosome,macro
29,100001,200000,147227,8484,2455,92,75,0.1018,0.0237,0.016,autosome,macro
29,200001,300000,252817,7526,1507,66.375,55.125,0.0926,0.0251,0.016,autosome,macro
29,300001,400000,344238,3821,569,26.25,14,0.3043,0.0906,0.059,autosome,macro
29,400001,500000,446324,5835,1596,58,84.25,-0.1845,-0.0565,-0.0359,autosome,macro
29,500001,600000,555641,6804,2141,53.625,65.125,-0.0968,-0.0215,-0.0139,autosome,macro
29,600001,700000,646333,7091,1985,57.75,48.25,0.0896,0.0208,0.0138,autosome,macro
29,700001,800000,755603,6807,1747,55.5,48.5,0.0673,0.0154,0.0093,autosome,macro
29,800001,900000,850197,7284,1500,67.75,50.5,0.1459,0.0413,0.0265,autosome,macro
29,900001,1000000,942749,4870,958,40.375,34.125,0.0839,0.0257,0.0174,autosome,macro
29,1000001,1100000,1049103,7181,2084,81.5,65.75,0.107,0.0272,0.0178,autosome,macro
29,1100001,1200000,1151597,8869,2755,86.75,105,-0.0952,-0.027,-0.0163,autosome,macro
29,1200001,1300000,1247760,8547,2303,106.625,114.625,-0.0362,-0.0126,-0.008,autosome,macro
29,1300001,1400000,1348690,7849,2021,86.25,82.25,0.0237,0.0074,0.0048,autosome,macro
29,1400001,1500000,1450349,3907,616,20.75,28,-0.1487,-0.0635,-0.0382,autosome,macro
29,1500001,1600000,1557444,6201,1525,51.75,58.25,-0.0591,-0.0159,-0.0105,autosome,macro
29,1600001,1700000,1651493,8092,2688,118.125,100.875,0.0788,0.022,0.0141,autosome,macro
29,1700001,1800000,1746765,7478,2384,104.5,94.25,0.0516,0.0155,0.0102,autosome,macro
29,1800001,1900000,1843378,6407,1377,52.125,42.375,0.1032,0.0263,0.0176,autosome,macro
29,1900001,2000000,1947751,5797,928,29,33,-0.0645,-0.0179,-0.0117,autosome,macro
29,2000001,2100000,2054529,5581,1070,42.625,48.125,-0.0606,-0.0198,-0.0124,autosome,macro
29,2100001,2200000,2153087,4830,999,38.5,40.5,-0.0253,-0.0081,-0.0051,autosome,macro
29,2200001,2300000,2240719,5473,1332,64.375,41.625,0.2146,0.0613,0.0393,autosome,macro
29,2300001,2400000,2356540,4000,966,30.25,25.25,0.0901,0.0227,0.0151,autosome,macro
29,2400001,2500000,2447956,5923,1424,57.375,26.375,0.3701,0.0693,0.0471,autosome,macro
29,2500001,2600000,2550718,6714,1679,78.875,31.625,0.4276,0.0865,0.0601,autosome,macro
29,2600001,2700000,2647382,6120,1507,51.5,33,0.2189,0.0403,0.026,autosome,macro
29,2700001,2800000,2728057,391,49,nan,nan,nan,nan,nan,autosome,macro
3,1,100000,53117,7201,2032,81,64.5,0.1134,0.0295,0.0187,autosome,macro
3,100001,200000,149712,7078,2015,77.625,86.875,-0.0562,-0.0168,-0.0105,autosome,macro
3,200001,300000,244912,5729,2043,78.25,57.75,0.1507,0.0359,0.0228,autosome,macro
3,300001,400000,352006,5796,1697,57.875,53.375,0.0404,0.011,0.0066,autosome,macro
3,400001,500000,452967,6165,1889,50.125,79.625,-0.2274,-0.0631,-0.0373,autosome,macro
3,500001,600000,550555,7532,1957,69.375,66.375,0.0221,0.0057,0.0034,autosome,macro
3,600001,700000,641589,6479,2103,94,67.5,0.1641,0.048,0.0307,autosome,macro
3,700001,800000,758004,6590,1720,53.5,63.75,-0.0874,-0.0228,-0.014,autosome,macro
3,800001,900000,847869,7004,1964,76.125,58.875,0.1278,0.0328,0.0209,autosome,macro
3,900001,1000000,951331,7605,2138,83.625,55.625,0.2011,0.0504,0.0326,autosome,macro
3,1000001,1100000,1050427,6658,2272,94.5,78.75,0.0909,0.0249,0.0157,autosome,macro
3,1100001,1200000,1147609,7687,3123,140.625,112.875,0.1095,0.0326,0.0207,autosome,macro
3,1200001,1300000,1252746,5733,2095,83.625,57.375,0.1862,0.0467,0.0291,autosome,macro
3,1300001,1400000,1350753,6748,2312,102,64.25,0.2271,0.0632,0.0408,autosome,macro
3,1400001,1500000,1452495,6490,2002,78.125,55.875,0.166,0.0418,0.0272,autosome,macro
3,1500001,1600000,1551878,6904,2127,72,58.5,0.1034,0.0228,0.0151,autosome,macro
3,1600001,1700000,1650585,7402,2293,85.75,83.25,0.0148,0.0042,0.0025,autosome,macro
3,1700001,1800000,1748489,7043,2149,72.375,72.875,-0.0034,-0.0008,-0.0005,autosome,macro
3,1800001,1900000,1851189,7017,2237,103.5,67,0.2141,0.0585,0.0355,autosome,macro
3,1900001,2000000,1948868,6506,2326,81.25,71.25,0.0656,0.0155,0.0103,autosome,macro
3,2000001,2100000,2050424,7997,2888,119.375,84.875,0.1689,0.0434,0.0283,autosome,macro
3,2100001,2200000,2146941,7919,2796,101.875,86.125,0.0838,0.0209,0.0138,autosome,macro
3,2200001,2300000,2249589,7573,2574,82.5,96.5,-0.0782,-0.0199,-0.0128,autosome,macro
3,2300001,2400000,2350580,7118,2537,88.75,93.5,-0.0261,-0.0077,-0.0046,autosome,macro
3,2400001,2500000,2450057,7305,2643,95.875,91.875,0.0213,0.0056,0.0036,autosome,macro
3,2500001,2600000,2551958,7260,2518,102.375,106.625,-0.0203,-0.0062,-0.0037,autosome,macro
3,2600001,2700000,2649333,6959,2406,85.625,68.125,0.1138,0.0277,0.0175,autosome,macro
3,2700001,2800000,2750164,8239,2863,78.125,90.875,-0.0754,-0.0163,-0.0106,autosome,macro
3,2800001,2900000,2848830,7030,2525,81.5,65.5,0.1088,0.0241,0.0158,autosome,macro
3,2900001,3000000,2949720,6894,2377,113.25,86.5,0.1339,0.0387,0.0254,autosome,macro
3,3000001,3100000,3051001,8157,2752,92.625,89.625,0.0165,0.0039,0.0025,autosome,macro
3,3100001,3200000,3149882,8413,2811,101,96,0.0254,0.0067,0.0043,autosome,macro
3,3200001,3300000,3251295,8441,2893,102.75,101.75,0.0049,0.0013,0.0009,autosome,macro
3,3300001,3400000,3351628,8002,2539,93.125,72.125,0.1271,0.0328,0.021,autosome,macro
3,3400001,3500000,3452938,7227,2600,87.75,92.25,-0.025,-0.0072,-0.0045,autosome,macro
3,3500001,3600000,3551227,7841,2798,82.875,92.125,-0.0529,-0.0129,-0.0081,autosome,macro
3,3600001,3700000,3650083,6059,1847,46.625,57.375,-0.1034,-0.0254,-0.0159,autosome,macro
3,3700001,3800000,3748769,7415,2826,103.625,104.625,-0.0048,-0.0013,-0.0008,autosome,macro
3,3800001,3900000,3848848,7362,2774,100.5,118.5,-0.0822,-0.0252,-0.0158,autosome,macro
3,3900001,4000000,3950439,7618,2915,110.25,126.5,-0.0686,-0.0225,-0.0135,autosome,macro
3,4000001,4100000,4052404,7868,2701,98.625,92.875,0.03,0.0086,0.0055,autosome,macro
3,4100001,4200000,4150343,8308,2998,102.25,90.25,0.0623,0.0157,0.0098,autosome,macro
3,4200001,4300000,4249877,6755,2607,75.625,79.375,-0.0242,-0.0063,-0.0039,autosome,macro
3,4300001,4400000,4350308,6909,2733,80.5,74.5,0.0387,0.0094,0.0058,autosome,macro
3,4400001,4500000,4447441,6188,1236,50.125,38.125,0.136,0.0395,0.0232,autosome,macro
3,4500001,4600000,4549621,5957,2042,70.25,57.25,0.102,0.0251,0.0155,autosome,macro
3,4600001,4700000,4650421,6325,2266,54,67.75,-0.1129,-0.0219,-0.014,autosome,macro
3,4700001,4800000,4749504,6900,2602,55.25,117.25,-0.3594,-0.0832,-0.0513,autosome,macro
3,4800001,4900000,4852114,5678,1968,71,55.75,0.1203,0.0274,0.0174,autosome,macro
3,4900001,5000000,4949679,6441,2165,76.5,55.75,0.1569,0.0353,0.0236,autosome,macro
3,5000001,5100000,5051608,7332,2813,126.75,111,0.0662,0.0202,0.0124,autosome,macro
3,5100001,5200000,5150479,6177,2029,82.5,82,0.003,0.0009,0.0006,autosome,macro
3,5200001,5300000,5250725,7245,2642,100.875,63.625,0.2264,0.0525,0.0347,autosome,macro
3,5300001,5400000,5348296,7543,2977,114.375,91.375,0.1118,0.0275,0.0172,autosome,macro
3,5400001,5500000,5451819,7442,2374,83,91.25,-0.0473,-0.0139,-0.0084,autosome,macro
3,5500001,5600000,5547134,7744,2919,133.625,92.375,0.1825,0.0524,0.0338,autosome,macro
3,5600001,5700000,5649455,7323,1956,60.125,64.375,-0.0341,-0.008,-0.0049,autosome,macro
3,5700001,5800000,5744777,6791,1971,58,36.5,0.2275,0.0404,0.0263,autosome,macro
3,5800001,5900000,5851603,5396,1766,29.25,28.25,0.0174,0.002,0.0013,autosome,macro
3,5900001,6000000,5950250,5966,1893,36.75,28.25,0.1308,0.0165,0.0105,autosome,macro
3,6000001,6100000,6051438,6599,2166,39.75,64.25,-0.2356,-0.0357,-0.0234,autosome,macro
3,6100001,6200000,6148005,7273,2434,34.25,106,-0.5116,-0.1038,-0.0614,autosome,macro
3,6200001,6300000,6247530,7235,2584,39.5,173.5,-0.6291,-0.1618,-0.1006,autosome,macro
3,6300001,6400000,6351207,6819,2204,39.5,95.75,-0.4159,-0.0789,-0.049,autosome,macro
3,6400001,6500000,6451565,8078,2775,52.375,166.875,-0.5222,-0.1309,-0.0801,autosome,macro
3,6500001,6600000,6549290,7757,2821,84.25,115.5,-0.1564,-0.0348,-0.0214,autosome,macro
3,6600001,6700000,6649803,7296,2470,83,82.25,0.0045,0.0009,0.0006,autosome,macro
3,6700001,6800000,6745468,7444,2489,85.5,62.75,0.1535,0.0283,0.0186,autosome,macro
3,6800001,6900000,6847683,6677,1979,54,82,-0.2059,-0.0475,-0.0302,autosome,macro
3,6900001,7000000,6948951,6156,1820,48.5,51.5,-0.03,-0.0055,-0.0037,autosome,macro
3,7000001,7100000,7047330,5770,1854,57.25,48,0.0879,0.0167,0.0108,autosome,macro
3,7100001,7200000,7149996,6484,2566,87.5,106,-0.0956,-0.0272,-0.0163,autosome,macro
3,7200001,7300000,7249470,6904,2353,65,66.75,-0.0133,-0.0025,-0.0016,autosome,macro
3,7300001,7400000,7350199,6658,2516,40,27.25,0.1896,0.0208,0.013,autosome,macro
3,7400001,7500000,7453375,5480,1741,47.5,63.5,-0.1441,-0.0395,-0.0232,autosome,macro
3,7500001,7600000,7551049,7037,2480,78.25,64.25,0.0982,0.0218,0.0143,autosome,macro
3,7600001,7700000,7651955,6894,2281,77.875,59.875,0.1307,0.0284,0.0181,autosome,macro
3,7700001,7800000,7749139,7012,2771,98.25,60.75,0.2358,0.0538,0.0356,autosome,macro
3,7800001,7900000,7851369,6655,2364,76.75,106,-0.1601,-0.0433,-0.0276,autosome,macro
3,7900001,8000000,7953950,7592,2741,89.5,106.25,-0.0856,-0.0218,-0.0141,autosome,macro
3,8000001,8100000,8050884,7707,2564,131,82,0.23,0.0721,0.045,autosome,macro
3,8100001,8200000,8147469,6865,2388,77.625,57.875,0.1458,0.0342,0.0216,autosome,macro
3,8200001,8300000,8249164,8251,2832,114.375,103.625,0.0493,0.0147,0.0092,autosome,macro
3,8300001,8400000,8350678,7364,2617,88.375,63.875,0.1609,0.0375,0.0235,autosome,macro
3,8400001,8500000,8450386,7447,2753,75.625,90.375,-0.0889,-0.0216,-0.0137,autosome,macro
3,8500001,8600000,8546995,7241,2880,69.75,74,-0.0296,-0.0061,-0.0039,autosome,macro
3,8600001,8700000,8641012,5293,1808,59.5,82.25,-0.1605,-0.05,-0.0294,autosome,macro
3,8700001,8800000,8755505,5244,2095,39.875,32.875,0.0962,0.0163,0.0105,autosome,macro
3,8800001,8900000,8860229,5752,2301,37.875,11.375,0.5381,0.0595,0.0368,autosome,macro
3,8900001,9000000,8949977,5023,1888,46.375,12.375,0.5787,0.0733,0.0467,autosome,macro
3,9000001,9100000,9049956,5806,2190,39.75,18.75,0.359,0.0476,0.0307,autosome,macro
3,9100001,9200000,9151489,6200,2239,37.25,23,0.2365,0.0319,0.0206,autosome,macro
3,9200001,9300000,9249415,6310,2321,44,25.5,0.2662,0.0383,0.0237,autosome,macro
3,9300001,9400000,9352158,5848,2255,36.25,21,0.2664,0.034,0.022,autosome,macro
3,9400001,9500000,9451544,6188,2387,26.125,14.375,0.2901,0.0255,0.0162,autosome,macro
3,9500001,9600000,9549419,6405,2291,43.25,27.25,0.227,0.0333,0.0217,autosome,macro
3,9600001,9700000,9651140,6289,2375,32.75,19.5,0.2536,0.0317,0.0199,autosome,macro
3,9700001,9800000,9749135,5929,2075,45,19.25,0.4008,0.058,0.0356,autosome,macro
3,9800001,9900000,9850173,6223,2168,56.75,28.5,0.3314,0.0556,0.0363,autosome,macro
3,9900001,10000000,9949836,5816,1881,35.25,24.25,0.1849,0.0312,0.0188,autosome,macro
3,10000001,10100000,10050533,6212,2138,54.5,26.25,0.3498,0.0618,0.039,autosome,macro
3,10100001,10200000,10149528,5921,2001,41.25,25,0.2453,0.0356,0.0233,autosome,macro
3,10200001,10300000,10252009,5879,2006,39,14.75,0.4512,0.0532,0.034,autosome,macro
3,10300001,10400000,10349153,5456,1879,37.5,27.5,0.1538,0.025,0.0156,autosome,macro
3,10400001,10500000,10452216,5854,2003,52,28,0.3,0.0549,0.0341,autosome,macro
3,10500001,10600000,10540831,4876,1977,66.25,42.25,0.2212,0.0504,0.0333,autosome,macro
3,10600001,10700000,10653491,6409,2362,76.875,72.375,0.0302,0.0061,0.004,autosome,macro
3,10700001,10800000,10751654,7222,2811,86.75,80.25,0.0389,0.01,0.0063,autosome,macro
3,10800001,10900000,10849541,7390,3032,89.875,98.625,-0.0464,-0.012,-0.0076,autosome,macro
3,10900001,11000000,10948489,7045,2952,94.625,69.875,0.1505,0.0341,0.0218,autosome,macro
3,11000001,11100000,11048841,7594,3126,77,87.75,-0.0653,-0.0147,-0.0093,autosome,macro
3,11100001,11200000,11150939,7176,2862,88.875,76.125,0.0773,0.0186,0.0115,autosome,macro
3,11200001,11300000,11250212,7652,3068,75.875,54.625,0.1628,0.028,0.0185,autosome,macro
3,11300001,11400000,11348693,7033,2836,74.875,83.875,-0.0567,-0.0142,-0.0086,autosome,macro
3,11400001,11500000,11449702,6065,2284,55.25,45.25,0.0995,0.0228,0.014,autosome,macro
3,11500001,11600000,11553571,6414,2514,66,50.5,0.133,0.0275,0.0172,autosome,macro
3,11600001,11700000,11649924,7342,2496,57.5,56.25,0.011,0.0021,0.0014,autosome,macro
3,11700001,11800000,11748577,6657,2359,52.75,45.25,0.0765,0.0111,0.0077,autosome,macro
3,11800001,11900000,11849953,5744,2384,37.375,47.625,-0.1206,-0.0188,-0.012,autosome,macro
3,11900001,12000000,11947109,5733,2181,69.25,37.75,0.2944,0.0551,0.0331,autosome,macro
3,12000001,12100000,12051161,6052,2106,48.5,32.25,0.2012,0.031,0.0192,autosome,macro
3,12100001,12200000,12152623,7099,2738,68.5,85,-0.1075,-0.0236,-0.0146,autosome,macro
3,12200001,12300000,12251840,6230,2391,54,29.75,0.2896,0.0384,0.0251,autosome,macro
3,12300001,12400000,12355927,6026,1945,53.75,32.25,0.25,0.0491,0.0313,autosome,macro
3,12400001,12500000,12452186,5825,2337,49.25,18.25,0.4593,0.0542,0.0357,autosome,macro
3,12500001,12600000,12550773,6799,2766,57.25,36,0.2279,0.0304,0.02,autosome,macro
3,12600001,12700000,12649629,5587,2181,34.75,27.75,0.112,0.0152,0.0097,autosome,macro
3,12700001,12800000,12751275,6012,1945,71.5,36.5,0.3241,0.0788,0.0479,autosome,macro
3,12800001,12900000,12851192,6522,2126,57.75,34.5,0.252,0.0487,0.0305,autosome,macro
3,12900001,13000000,12950444,6569,2212,64.375,61.625,0.0218,0.0052,0.0033,autosome,macro
3,13000001,13100000,13047831,6094,2407,76.625,59.625,0.1248,0.0277,0.0171,autosome,macro
3,13100001,13200000,13150032,6611,2528,67.25,38,0.2779,0.0484,0.031,autosome,macro
3,13200001,13300000,13249509,6684,2210,74.5,40.5,0.2957,0.0696,0.0429,autosome,macro
3,13300001,13400000,13351446,6442,2404,49,39.5,0.1073,0.0188,0.0122,autosome,macro
3,13400001,13500000,13449301,6031,2315,65.625,60.625,0.0396,0.0077,0.005,autosome,macro
3,13500001,13600000,13548638,6548,2648,44,62,-0.1698,-0.0303,-0.0193,autosome,macro
3,13600001,13700000,13651107,6210,2327,45.125,70.375,-0.2186,-0.0469,-0.0295,autosome,macro
3,13700001,13800000,13747150,7350,2630,64.5,103.75,-0.2333,-0.0584,-0.0353,autosome,macro
3,13800001,13900000,13852222,6841,2612,65.75,82,-0.11,-0.0256,-0.0157,autosome,macro
3,13900001,14000000,13946520,6977,2604,75.75,71.25,0.0306,0.0075,0.0047,autosome,macro
3,14000001,14100000,14052837,6056,2356,55.375,46.875,0.0831,0.0159,0.0101,autosome,macro
3,14100001,14200000,14150339,6611,2376,80.5,38.75,0.3501,0.0784,0.049,autosome,macro
3,14200001,14300000,14248105,6651,2373,85.875,57.375,0.199,0.0426,0.028,autosome,macro
3,14300001,14400000,14352760,7399,2777,74.75,82.5,-0.0493,-0.0129,-0.0077,autosome,macro
3,14400001,14500000,14448730,7346,2938,121.875,82.625,0.1919,0.0487,0.0312,autosome,macro
3,14500001,14600000,14551641,7445,2717,116.75,74.25,0.2225,0.0629,0.0385,autosome,macro
3,14600001,14700000,14651691,6854,2630,56.625,56.375,0.0022,0.0004,0.0003,autosome,macro
3,14700001,14800000,14750631,7311,2851,90.625,80.625,0.0584,0.0135,0.0088,autosome,macro
3,14800001,14900000,14848868,7548,2976,83,81.75,0.0076,0.0018,0.0011,autosome,macro
3,14900001,15000000,14951934,6807,2690,83.875,66.375,0.1165,0.0292,0.0181,autosome,macro
3,15000001,15100000,15050937,7046,2872,82.625,77.375,0.0328,0.0086,0.0052,autosome,macro
3,15100001,15200000,15151472,7340,2963,95,46.25,0.3451,0.0774,0.0515,autosome,macro
3,15200001,15300000,15246252,6182,2300,60.75,41,0.1941,0.0377,0.024,autosome,macro
3,15300001,15400000,15349345,5238,1797,29.25,24,0.0986,0.0133,0.0081,autosome,macro
3,15400001,15500000,15449825,5902,2330,34.625,17.125,0.3382,0.0363,0.0228,autosome,macro
3,15500001,15600000,15551242,6148,2229,29.25,25.5,0.0685,0.0098,0.0055,autosome,macro
3,15600001,15700000,15648254,6100,2126,31.75,29.75,0.0325,0.0053,0.0032,autosome,macro
3,15700001,15800000,15749402,7140,2651,37,12.25,0.5025,0.0457,0.0284,autosome,macro
3,15800001,15900000,15849804,6612,2363,39.875,20.375,0.3237,0.0398,0.0264,autosome,macro
3,15900001,16000000,15952612,7122,2621,39.5,31.75,0.1088,0.014,0.009,autosome,macro
3,16000001,16100000,16050291,7388,3066,49,64,-0.1327,-0.0239,-0.0144,autosome,macro
3,16100001,16200000,16149572,8150,3188,44.25,50.25,-0.0635,-0.0089,-0.0058,autosome,macro
3,16200001,16300000,16250733,7597,2956,49.625,21.875,0.3881,0.0457,0.0303,autosome,macro
3,16300001,16400000,16349994,6825,2652,34.5,19,0.2897,0.0283,0.0194,autosome,macro
3,16400001,16500000,16448369,6736,2695,45.625,55.125,-0.0943,-0.0152,-0.0097,autosome,macro
3,16500001,16600000,16546945,5004,1957,39.375,31.875,0.1053,0.0172,0.0109,autosome,macro
3,16600001,16700000,16648737,5759,2461,40.25,20,0.3361,0.0458,0.0276,autosome,macro
3,16700001,16800000,16749193,5669,2444,31.75,22.5,0.1705,0.0188,0.0123,autosome,macro
3,16800001,16900000,16852639,5480,2157,22.125,17.125,0.1274,0.0098,0.0067,autosome,macro
3,16900001,17000000,16950904,5554,2034,40,17.5,0.3913,0.0505,0.0327,autosome,macro
3,17000001,17100000,17051633,5819,2138,41.25,39.75,0.0185,0.0039,0.0023,autosome,macro
3,17100001,17200000,17149976,5543,1909,56.375,26.875,0.3544,0.0806,0.0489,autosome,macro
